over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,fieldingPosition
1623698,5,8.8,10,0,0,44,0,10,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657336,2026-08-08T17:14:17Z,2,22,False,,,,320,Marcus Stoinis,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,BackOfALength,OutsideOff,,BottomEdge,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,9.0,141.0,Deep Backward Square Leg
1623698,5,8.8,10,0,0,44,0,10,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657337,2026-08-08T17:14:50Z,3,23,False,,,,320,Marcus Stoinis,2692,Paul Walter,1838,Tim Seifert,Left,4,0,4,4,,LengthBall,DownLeg,,WellTimed,FrontFoot,Slog,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,215.0,176.0,
1623698,5,8.8,10,0,0,44,0,10,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657338,2026-08-08T17:15:29Z,4,24,False,,,,320,Marcus Stoinis,2692,Paul Walter,1838,Tim Seifert,Left,0,0,0,0,,Yorker,DownLeg,,InsideEdge,BacksAway,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,104.0,72.0,Short Fine Leg
1623698,5,8.8,10,0,0,44,0,10,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657339,2026-08-08T17:16:06Z,5,25,False,,,,320,Marcus Stoinis,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,HalfVolley,MiddleStump,,InsideEdge,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,117.0,71.0,Short Fine Leg
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657340,2026-08-08T17:17:02Z,1,26,False,,,,354,Luke Wood,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,HalfVolley,OutsideOff,,OutsideEdge,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,141.0,140.0,Third Man
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657341,2026-08-08T17:17:40Z,2,27,False,,,,354,Luke Wood,2692,Paul Walter,1838,Tim Seifert,Left,6,0,6,6,,LengthBall,OutsideOff,,Middled,FrontFoot,Flick,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,221.0,177.0,
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657342,2026-08-08T17:18:20Z,3,28,False,,,,354,Luke Wood,2692,Paul Walter,1838,Tim Seifert,Left,4,0,4,4,,BackOfALength,Wide,,TopEdge,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,True,80.0,160.0,
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657343,2026-08-08T17:18:52Z,4,29,False,,,,354,Luke Wood,2692,Paul Walter,1838,Tim Seifert,Left,6,0,6,6,,Short,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,187.0,171.0,
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657344,2026-08-08T17:19:39Z,5,30,False,,,,354,Luke Wood,2692,Paul Walter,1838,Tim Seifert,Left,2,1,2,1,,FullToss,DownLeg,,None,BacksAway,Flick,NoMovement,Over,FastSeam,Left,Null,NotReferred,1,False,True,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,1,False,False,165.0,144.0,Deep Backward Square Leg
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657345,2026-08-08T17:20:18Z,5,31,False,,,,354,Luke Wood,1838,Tim Seifert,2692,Paul Walter,Right,1,1,1,0,,FullToss,Wide,,Missed,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,True,False,False,False,False,True,,True,False,False,False,False,False,1,0,1,0,0,False,False,,,Wicketkeeper
1623699,6,11.33,24,0,0,68,0,24,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657346,2026-08-08T17:20:55Z,5,32,False,,,,354,Luke Wood,1838,Tim Seifert,2692,Paul Walter,Right,4,0,4,4,,FullToss,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,220.0,176.0,
1623700,7,10.43,5,0,0,73,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657347,2026-08-08T17:22:14Z,1,33,False,,,,200,Adil Rashid,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,FullToss,DownLeg,,LeadingEdge,FrontFoot,Flick,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,True,210.0,151.0,Deep Mid Wicket
1623700,7,10.43,5,0,0,73,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657348,2026-08-08T17:22:39Z,2,34,False,,,,200,Adil Rashid,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,LengthBall,OffStump,,WellTimed,FrontFoot,ReverseSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,112.0,123.0,Third Man
1623700,7,10.43,5,0,0,73,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657349,2026-08-08T17:23:05Z,3,35,False,,,,200,Adil Rashid,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,BackOfALength,OffStump,,None,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,212.0,146.0,Deep Mid Wicket
1623700,7,10.43,5,0,0,73,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657350,2026-08-08T17:23:28Z,4,36,False,,,,200,Adil Rashid,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,LengthBall,OutsideOff,,Middled,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,276.0,160.0,Bowler
1623700,7,10.43,5,0,0,73,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657351,2026-08-08T17:24:07Z,5,37,False,,,,200,Adil Rashid,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,LengthBall,MiddleStump,,MisTimed,FrontFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,212.0,145.0,Deep Mid Wicket
1623701,8,9.75,5,0,0,78,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657352,2026-08-08T17:25:07Z,1,38,False,,,,175,Moeen Ali,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Flick,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,295.0,155.0,Long On
1623701,8,9.75,5,0,0,78,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657353,2026-08-08T17:25:33Z,2,39,False,,,,175,Moeen Ali,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,LengthBall,MiddleStump,,LeadingEdge,FrontFoot,Flick,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,True,297.0,135.0,Long Off
1623701,8,9.75,5,0,0,78,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657354,2026-08-08T17:25:59Z,3,40,False,,,,175,Moeen Ali,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,BackOfALength,OutsideOff,,Middled,BacksAway,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,235.0,81.0,Extra Cover
1623701,8,9.75,5,0,0,78,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657355,2026-08-08T17:26:24Z,4,41,False,,,,175,Moeen Ali,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,LengthBall,OutsideOff,Caught,MisTimed,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Right,Null,OutReviewRetained,Null,False,False,False,False,False,True,1866.0,False,False,False,False,False,True,1,0,0,0,0,False,True,219.0,141.0,Deep Mid Wicket
1623701,8,9.75,5,0,0,78,0,5,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657356,2026-08-08T17:30:11Z,5,42,False,,,,175,Moeen Ali,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,LengthBall,OutsideOff,,WellTimed,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,324.0,157.0,Deep Mid Wicket
1623702,9,9.44,7,0,0,85,0,7,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657357,2026-08-08T17:31:16Z,1,43,False,,,,52,Chris Jordan,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,211.0,82.0,Extra Cover
1623702,9,9.44,7,0,0,85,0,7,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657358,2026-08-08T17:31:57Z,2,44,False,,,,52,Chris Jordan,2692,Paul Walter,1838,Tim Seifert,Left,0,0,0,0,,LengthBall,DownLeg,,BatPad,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,268.0,30.0,Bowler
1623702,9,9.44,7,0,0,85,0,7,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657359,2026-08-08T17:32:40Z,3,45,False,,,,52,Chris Jordan,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,BackOfALength,DownLeg,,LeadingEdge,BackFoot,Flick,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,True,213.0,140.0,Deep Mid Wicket
1623702,9,9.44,7,0,0,85,0,7,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657360,2026-08-08T17:33:21Z,4,46,False,,,,52,Chris Jordan,1838,Tim Seifert,2692,Paul Walter,Right,4,0,4,4,,HalfVolley,OffStump,,WellTimed,BacksAway,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,232.0,178.0,
1623702,9,9.44,7,0,0,85,0,7,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657361,2026-08-08T17:34:01Z,5,47,False,,,,52,Chris Jordan,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,Yorker,OffStump,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,210.0,83.0,Extra Cover
1623703,10,9.9,14,0,0,99,0,14,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657362,2026-08-08T17:34:46Z,1,48,False,,,,320,Marcus Stoinis,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,HalfVolley,DownLeg,,None,BackFoot,Flick,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,202.0,160.0,Deep Mid Wicket
1623703,10,9.9,14,0,0,99,0,14,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657363,2026-08-08T17:35:18Z,2,49,False,,,,320,Marcus Stoinis,1838,Tim Seifert,2692,Paul Walter,Right,4,0,4,4,,HalfTracker,Wide,,WellTimed,BackFoot,Pull,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,314.0,177.0,
1623703,10,9.9,14,0,0,99,0,14,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657364,2026-08-08T17:35:54Z,3,50,False,,,,320,Marcus Stoinis,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,HalfTracker,OutsideOff,,None,BackFoot,Pull,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,358.0,160.0,Deep Square Leg
1623703,10,9.9,14,0,0,99,0,14,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657365,2026-08-08T17:36:35Z,4,51,False,,,,320,Marcus Stoinis,2692,Paul Walter,1838,Tim Seifert,Left,2,0,2,2,,HalfVolley,MiddleStump,,WellTimed,FrontFoot,Flick,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,222.0,161.0,Deep Mid Wicket
1623703,10,9.9,14,0,0,99,0,14,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657366,2026-08-08T17:37:11Z,5,52,False,,,,320,Marcus Stoinis,2692,Paul Walter,1838,Tim Seifert,Left,6,0,6,6,,LengthBall,LegStump,,Middled,FrontFoot,Slog,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,222.0,177.0,
1623704,11,9.27,3,0,0,102,0,3,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657367,2026-08-08T17:40:17Z,1,53,False,,,,200,Adil Rashid,1838,Tim Seifert,2692,Paul Walter,Right,0,0,0,0,,LengthBall,MiddleStump,,LeadingEdge,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,275.0,29.0,Bowler
1623704,11,9.27,3,0,0,102,0,3,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657368,2026-08-08T17:40:38Z,2,54,False,,,,200,Adil Rashid,1838,Tim Seifert,2692,Paul Walter,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BacksAway,Cut,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,208.0,78.0,Cover
1623704,11,9.27,3,0,0,102,0,3,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657369,2026-08-08T17:41:04Z,3,55,False,,,,200,Adil Rashid,2692,Paul Walter,1838,Tim Seifert,Left,0,0,0,0,,HalfVolley,DownLeg,,HitPad,FrontFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0,0.0,Wicketkeeper
1623704,11,9.27,3,0,0,102,0,3,75918,,39782,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,930,Southern Brave Men,8657370,2026-08-08T17:41:27Z,4,56,False,,,,200,Adil Rashid,2692,Paul Walter,1838,Tim Seifert,Left,1,0,1,1,,LengthBall,MiddleStump,,None,BackFoot,Drive,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,288.0,152.0,Long Off
