over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
941273,13,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941273,13,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941267,14,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941267,14,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941267,14,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941267,14,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941267,14,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941267,14,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941268,15,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941268,15,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941268,15,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941268,15,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941268,15,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941268,15,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941274,16,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941274,16,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941274,16,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941274,16,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941274,16,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941274,16,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941269,17,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941269,17,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941269,17,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941269,17,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941269,17,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941269,17,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941270,18,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941275,19,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941275,19,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941275,19,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941275,19,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941275,19,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941275,19,,,,,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,1,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,2,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,3,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,4,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,5,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,,6,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
941276,20,1.0,0.0,0.0,1.0,34112,,20160,Major League Cricket 2024,2,1291,Texas Super Kings,1292,Los Angeles Knight Riders,2024-07-06T10:05:16Z,7,False,3199.0,Ali Khan,7137.0,Calvin Savage,3488.0,Naveen ul-Haq,262.0,160.0,Long Off,1.0,0,1,1.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Slog,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,435.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False
