over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
527206,12,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,1,False,,0,0,False,False
527206,12,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,2,False,,0,0,False,False
527206,12,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,3,False,,0,0,False,False
527206,12,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,4,False,,0,0,False,False
527206,12,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,5,False,,0,0,False,False
527206,12,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,6,False,,0,0,False,False
527210,13,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,1,False,,0,0,False,False
527210,13,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,2,False,,0,0,False,False
527210,13,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,3,False,,0,0,False,False
527210,13,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,4,False,,0,0,False,False
527210,13,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,5,False,,0,0,False,False
527210,13,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,6,False,,0,0,False,False
527207,14,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,1,False,,0,0,False,False
527207,14,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,2,False,,0,0,False,False
527207,14,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,3,False,,0,0,False,False
527207,14,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,4,False,,0,0,False,False
527207,14,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,5,False,,0,0,False,False
527207,14,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,6,False,,0,0,False,False
527211,15,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,1,False,,0,0,False,False
527211,15,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,2,False,,0,0,False,False
527211,15,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,3,False,,0,0,False,False
527211,15,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,4,False,,0,0,False,False
527211,15,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,5,False,,0,0,False,False
527211,15,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,6,False,,0,0,False,False
527212,16,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,1,False,,0,0,False,False
527212,16,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,2,False,,0,0,False,False
527212,16,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,3,False,,0,0,False,False
527212,16,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,4,False,,0,0,False,False
527212,16,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,5,False,,0,0,False,False
527212,16,24811,,1047,IPL 2018,2,246,Royal Challengers Bengaluru Men,244,Mumbai Indians,6,False,,0,0,False,False
