over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
51955,13,8,0,1,125,2,9,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:36:54Z,1,False,,,,281.0,Nitish Rana,696.0,,209.0,,157.0,167.0,Left,Deep Backward Point,4.0,0,4,4.0,,LengthBall,OutsideOff,WellTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,
51955,13,8,0,1,125,2,9,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:37:21Z,2,False,,,,281.0,Nitish Rana,696.0,,209.0,,340.0,160.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,HalfVolley,OffStump,None,FrontFoot,Flick,QuickerBall,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,
51955,13,8,0,1,125,2,9,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:38:07Z,3,False,,,,281.0,Nitish Rana,209.0,,696.0,,287.0,41.0,Right,Silly Mid Off,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,
51955,13,8,0,1,125,2,9,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:38:37Z,4,False,,,,281.0,Nitish Rana,209.0,,696.0,,107.0,83.0,Right,Short Fine Leg,0.0,1,1,0.0,,LengthBall,LegStump,HitPad,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,True,False,False,89.0,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,False,False,
51955,13,8,0,1,125,2,9,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:39:06Z,5,False,,,,281.0,Nitish Rana,696.0,,209.0,,294.0,149.0,Left,Long On,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,
51955,13,8,0,1,125,2,9,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:39:48Z,6,False,,,,281.0,Nitish Rana,209.0,,696.0,,312.0,154.0,Right,Deep Extra Cover,2.0,0,2,2.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,QuickerBall,Round,OffSpin,Left,NotOut3rdUmpire,Null,False,False,False,False,False,True,26.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,RunOut
51956,14,7,0,0,132,2,7,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:41:23Z,1,False,,,,304.0,Prasidh Krishna,696.0,,209.0,,213.0,84.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,
51956,14,7,0,0,132,2,7,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:41:52Z,2,False,,,,304.0,Prasidh Krishna,696.0,,209.0,,291.0,132.0,Left,Long On,1.0,0,1,1.0,,Yorker,OffStump,None,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,
51956,14,7,0,0,132,2,7,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:42:55Z,3,False,,,,304.0,Prasidh Krishna,209.0,,696.0,,251.0,156.0,Right,Long On,1.0,0,1,1.0,,HalfVolley,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,
51956,14,7,0,0,132,2,7,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:43:35Z,4,False,,,,304.0,Prasidh Krishna,696.0,,209.0,,328.0,157.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,FrontFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,
51956,14,7,0,0,132,2,7,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:44:10Z,5,False,,,,304.0,Prasidh Krishna,209.0,,696.0,,174.0,171.0,Right,Deep Square Leg,4.0,0,4,4.0,,LengthBall,DownLeg,WellTimed,FrontFoot,Slog,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,143.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,
51956,14,7,0,0,132,2,7,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:44:54Z,6,False,,,,304.0,Prasidh Krishna,209.0,,696.0,,299.0,91.0,Right,Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,None,BacksAway,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,
51957,15,8,0,0,140,2,8,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:46:20Z,1,False,,,,1911.0,Piyush Chawla,696.0,,209.0,,11.0,147.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Flick,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,
51957,15,8,0,0,140,2,8,1182,,5317,IPL 2019,2,241,Delhi Capitals Men,243,Kolkata Knight Riders,2019-03-30T17:46:58Z,2,False,,,,1911.0,Piyush Chawla,209.0,,696.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,Missed,MovesInfront,ReverseSweep,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,
