over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1627296,2,3.0,5,0,0,6,1,5,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688675,2026-08-14T17:04:50Z,1,6,False,,,,10322,Tom Lawes,2692,Paul Walter,197,Jos Buttler,246.0,82.0,Left,Mid On,0,0,0,0,,LengthBall,OffStump,,MisTimed,FrontFoot,Drive,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False
1627296,2,3.0,5,0,0,6,1,5,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688678,2026-08-14T17:05:19Z,2,7,False,,,,10322,Tom Lawes,2692,Paul Walter,197,Jos Buttler,38.0,132.0,Left,Third Man,1,0,1,1,,BackOfALength,LegStump,,WellTimed,BackFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False
1627296,2,3.0,5,0,0,6,1,5,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688679,2026-08-14T17:05:50Z,3,8,False,,,,10322,Tom Lawes,197,Jos Buttler,2692,Paul Walter,316.0,38.0,Right,Bowler,0,0,0,0,,BackOfALength,Wide,,InsideEdge,FrontFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False
1627296,2,3.0,5,0,0,6,1,5,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688683,2026-08-14T17:06:49Z,4,9,False,,,,10322,Tom Lawes,197,Jos Buttler,2692,Paul Walter,,,Right,Wicketkeeper,0,0,0,0,,Short,OutsideOff,,Missed,BackFoot,Hook,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False
1627296,2,3.0,5,0,0,6,1,5,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688686,2026-08-14T17:07:19Z,5,10,False,,,,10322,Tom Lawes,197,Jos Buttler,2692,Paul Walter,74.0,160.0,Right,,4,0,4,4,,Yorker,OutsideOff,,WellTimed,MovesInfront,Scoop,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,4,0,0,0,0,True,False
1627298,3,3.0,3,0,0,9,1,3,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688689,2026-08-14T17:08:21Z,1,11,False,,,,2672,Brydon Carse,2692,Paul Walter,197,Jos Buttler,27.0,120.0,Left,Deep Backward Point,1,0,1,1,,LengthBall,OffStump,,None,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False
1627298,3,3.0,3,0,0,9,1,3,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688693,2026-08-14T17:09:30Z,2,12,False,,,,2672,Brydon Carse,197,Jos Buttler,2692,Paul Walter,340.0,155.0,Right,Deep Square Leg,1,0,1,1,,LengthBall,OutsideOff,,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False
1627298,3,3.0,3,0,0,9,1,3,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688695,2026-08-14T17:10:07Z,3,13,False,,,,2672,Brydon Carse,2692,Paul Walter,197,Jos Buttler,221.0,54.0,Left,Mid Wicket,0,0,0,0,,Short,LegStump,,MisTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False
1627298,3,3.0,3,0,0,9,1,3,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688698,2026-08-14T17:10:39Z,4,14,False,,,,2672,Brydon Carse,2692,Paul Walter,197,Jos Buttler,199.0,64.0,Left,Square Leg,0,0,0,0,,LengthBall,DownLeg,,None,BackFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False
1627298,3,3.0,3,0,0,9,1,3,76019,,39789,The Hundred 2026 – Men,1,1447,Manchester Super Giants Men,929,Sunrisers Leeds Men,8688701,2026-08-14T17:11:22Z,5,15,False,,,,2672,Brydon Carse,2692,Paul Walter,197,Jos Buttler,248.0,77.0,Left,Mid On,1,0,1,1,,HalfVolley,MiddleStump,,MisTimed,BacksAway,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False
