over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1588108,2,6.0,6,0,0,12,0,6,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443807,2026-05-29T18:03:04Z,1,8,False,139,Liam Dawson,599,Jason Roy,474,Will Jacks,6.0,57.0,Right,0,0,0,0,LengthBall,OffStump,None,DownTheTrack,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Backward Square Leg,,,,,,,
1588108,2,6.0,6,0,0,12,0,6,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443813,2026-05-29T18:03:24Z,2,9,False,139,Liam Dawson,599,Jason Roy,474,Will Jacks,,,Right,0,0,0,0,LengthBall,OffStump,WellTimed,BackFoot,Pull,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,,
1588108,2,6.0,6,0,0,12,0,6,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443820,2026-05-29T18:03:44Z,3,10,False,139,Liam Dawson,599,Jason Roy,474,Will Jacks,45.0,163.0,Right,4,0,4,4,LengthBall,OffStump,WellTimed,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1588108,2,6.0,6,0,0,12,0,6,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443831,2026-05-29T18:04:23Z,4,11,False,139,Liam Dawson,599,Jason Roy,474,Will Jacks,193.0,40.0,Right,1,0,1,1,LengthBall,OutsideOff,MisTimed,BacksAway,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Cover,,,,,,,
1588108,2,6.0,6,0,0,12,0,6,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443838,2026-05-29T18:04:56Z,5,12,False,139,Liam Dawson,474,Will Jacks,599,Jason Roy,,,Right,0,0,0,0,LengthBall,MiddleStump,MisTimed,FrontFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Bowler,,,,,,,
1588108,2,6.0,6,0,0,12,0,6,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443844,2026-05-29T18:05:20Z,6,13,False,139,Liam Dawson,474,Will Jacks,599,Jason Roy,320.0,107.0,Right,1,0,1,1,LengthBall,OffStump,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,,
1588117,3,11.0,21,0,0,33,0,21,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443863,2026-05-29T18:06:08Z,1,14,False,653,Chris Wood,474,Will Jacks,599,Jason Roy,351.0,172.0,Right,6,0,6,6,LengthBall,DownLeg,Middled,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1588117,3,11.0,21,0,0,33,0,21,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443871,2026-05-29T18:06:49Z,2,15,False,653,Chris Wood,474,Will Jacks,599,Jason Roy,337.0,131.0,Right,1,0,1,1,BackOfALength,DownLeg,WellTimed,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,,
1588117,3,11.0,21,0,0,33,0,21,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443879,2026-05-29T18:07:22Z,3,16,False,653,Chris Wood,599,Jason Roy,474,Will Jacks,322.0,176.0,Right,6,0,6,6,BackOfALength,DownLeg,Middled,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1588117,3,11.0,21,0,0,33,0,21,74819,38981,T20 Blast 2026 - Men,1,48,Surrey Men,43,Hampshire Men,8443886,2026-05-29T18:07:56Z,4,17,False,653,Chris Wood,599,Jason Roy,474,Will Jacks,44.0,163.0,Right,6,0,6,6,LengthBall,DownLeg,WellTimed,FrontFoot,Sweep,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,,
