over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514733,2026-06-20T20:37:12Z,1,7,True,20,Peter Siddle,10334,Saiteja Mukkamalla,715,Faf du Plessis,90.0,17.0,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,10334.0,Saiteja Mukkamalla,Caught,Caught,1951.0,
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514735,2026-06-20T20:39:02Z,2,8,False,20,Peter Siddle,138,Rilee Rossouw,715,Faf du Plessis,0.0,0.0,Left,Wicketkeeper,1,1,1,0,LengthBall,DownLeg,Left,BackFoot,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,,,
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514736,2026-06-20T20:39:34Z,2,9,False,20,Peter Siddle,138,Rilee Rossouw,715,Faf du Plessis,226.0,79.0,Left,Mid Wicket,0,0,0,0,LengthBall,MiddleStump,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514737,2026-06-20T20:40:08Z,3,10,False,20,Peter Siddle,138,Rilee Rossouw,715,Faf du Plessis,61.0,37.0,Left,First Slip,0,0,0,0,BackOfALength,DownLeg,HitPad,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514738,2026-06-20T20:40:40Z,4,11,False,20,Peter Siddle,138,Rilee Rossouw,715,Faf du Plessis,224.0,94.0,Left,Mid Wicket,0,0,0,0,BackOfALength,LegStump,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514740,2026-06-20T20:41:21Z,5,12,False,20,Peter Siddle,138,Rilee Rossouw,715,Faf du Plessis,346.0,59.0,Left,Cover,1,0,1,1,LengthBall,DownLeg,None,BackFoot,Dropped,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599862,2,4.5,3,1,0,9,1,3,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514741,2026-06-20T20:42:02Z,6,13,False,20,Peter Siddle,715,Faf du Plessis,138,Rilee Rossouw,215.0,53.0,Right,Extra Cover,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599864,3,4.67,5,1,0,14,2,5,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514742,2026-06-20T20:43:22Z,1,14,True,7771,Brody Couch,715,Faf du Plessis,138,Rilee Rossouw,8.0,123.0,Right,Deep Backward Square Leg,0,0,0,0,Short,OutsideOff,MisTimed,BackFoot,Pull,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,715.0,Faf du Plessis,Caught,Caught,1949.0,
1599864,3,4.67,5,1,0,14,2,5,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514744,2026-06-20T20:45:30Z,2,15,False,7771,Brody Couch,7277,Milind Kumar,138,Rilee Rossouw,7.0,119.0,Right,Deep Backward Square Leg,1,0,1,1,Short,OutsideOff,MisTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599864,3,4.67,5,1,0,14,2,5,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514745,2026-06-20T20:46:15Z,3,16,False,7771,Brody Couch,138,Rilee Rossouw,7277,Milind Kumar,55.0,38.0,Left,Gully,1,0,1,1,BackOfALength,LegStump,None,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599864,3,4.67,5,1,0,14,2,5,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514746,2026-06-20T20:46:52Z,4,17,False,7771,Brody Couch,7277,Milind Kumar,138,Rilee Rossouw,189.0,37.0,Right,Cover,1,0,1,1,BackOfALength,OutsideOff,InsideEdge,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599864,3,4.67,5,1,0,14,2,5,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514747,2026-06-20T20:47:31Z,5,18,False,7771,Brody Couch,138,Rilee Rossouw,7277,Milind Kumar,26.0,121.0,Left,Deep Backward Point,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,LateCut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599864,3,4.67,5,1,0,14,2,5,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514748,2026-06-20T20:48:06Z,6,19,False,7771,Brody Couch,7277,Milind Kumar,138,Rilee Rossouw,163.0,116.0,Right,Deep Backward Point,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599865,4,7.25,15,0,0,29,2,15,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514749,2026-06-20T20:49:19Z,1,20,False,10965,Ravichandran Ashwin,7277,Milind Kumar,138,Rilee Rossouw,29.0,165.0,Right,,6,0,6,6,BackOfALength,OffStump,Middled,FrontFoot,SlogSweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
1599865,4,7.25,15,0,0,29,2,15,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514750,2026-06-20T20:49:52Z,2,21,False,10965,Ravichandran Ashwin,7277,Milind Kumar,138,Rilee Rossouw,191.0,31.0,Right,Cover,1,0,1,1,BackOfALength,OutsideOff,None,FrontFoot,Dropped,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599865,4,7.25,15,0,0,29,2,15,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514751,2026-06-20T20:50:27Z,3,22,False,10965,Ravichandran Ashwin,138,Rilee Rossouw,7277,Milind Kumar,253.0,81.0,Left,Mid On,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1599865,4,7.25,15,0,0,29,2,15,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514752,2026-06-20T20:50:52Z,4,23,False,10965,Ravichandran Ashwin,7277,Milind Kumar,138,Rilee Rossouw,221.0,56.0,Right,Extra Cover,0,0,0,0,BackOfALength,MiddleStump,None,BacksAway,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1599865,4,7.25,15,0,0,29,2,15,75158,40129,Major League Cricket 2026,1,1291,Texas Super Kings,1294,San Francisco Unicorns,8514753,2026-06-20T20:51:25Z,5,24,False,10965,Ravichandran Ashwin,7277,Milind Kumar,138,Rilee Rossouw,265.0,180.0,Right,,6,0,6,6,LengthBall,OutsideOff,Middled,FrontFoot,Drive,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
