over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582412,2026-07-15T15:33:01Z,1,7,False,22,Sam Cook,7926,Toby Albert,136,James Vince,,,Right,Wicketkeeper,1,1,1,0,BackOfALength,OffStump,PlayAndMissLegSide,FrontFoot,Glance,SeamIn,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,,,
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582415,2026-07-15T15:33:34Z,1,8,False,22,Sam Cook,7926,Toby Albert,136,James Vince,251.0,45.0,Right,Silly Mid Off,0,0,0,0,LengthBall,OutsideOff,None,NoMovement,NoShot,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582417,2026-07-15T15:34:07Z,2,9,False,22,Sam Cook,7926,Toby Albert,136,James Vince,212.0,63.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,NoMovement,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582421,2026-07-15T15:34:40Z,3,10,False,22,Sam Cook,7926,Toby Albert,136,James Vince,49.0,130.0,Right,Fine Leg,1,0,1,1,LengthBall,OutsideOff,InsideEdge,FrontFoot,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582425,2026-07-15T15:35:19Z,4,11,False,22,Sam Cook,136,James Vince,7926,Toby Albert,23.0,74.0,Right,Backward Square Leg,1,0,1,1,BackOfALength,OutsideOff,MisTimed,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582428,2026-07-15T15:35:52Z,5,12,False,22,Sam Cook,7926,Toby Albert,136,James Vince,217.0,81.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611079,2,4.0,3,0,0,8,0,3,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582432,2026-07-15T15:36:24Z,6,13,False,22,Sam Cook,7926,Toby Albert,136,James Vince,189.0,36.0,Right,Bowler,0,0,0,0,BackOfALength,OutsideOff,None,FrontFoot,Dropped,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611083,3,5.67,9,0,0,17,0,9,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582437,2026-07-15T15:37:27Z,1,14,False,2249,Shane Snater,136,James Vince,7926,Toby Albert,11.0,149.0,Right,Deep Backward Square Leg,1,0,1,1,Short,OutsideOff,MisTimed,BackFoot,Pull,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,True,,,,,,,
1611083,3,5.67,9,0,0,17,0,9,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582439,2026-07-15T15:37:55Z,2,15,False,2249,Shane Snater,7926,Toby Albert,136,James Vince,257.0,180.0,Right,,4,0,4,4,HalfVolley,MiddleStump,Middled,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611083,3,5.67,9,0,0,17,0,9,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582444,2026-07-15T15:38:22Z,3,16,False,2249,Shane Snater,7926,Toby Albert,136,James Vince,169.0,75.0,Right,Backward Point,0,0,0,0,HalfVolley,OutsideOff,OutsideEdge,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611083,3,5.67,9,0,0,17,0,9,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582445,2026-07-15T15:38:52Z,4,17,False,2249,Shane Snater,7926,Toby Albert,136,James Vince,327.0,175.0,Right,,4,0,4,4,Short,OutsideOff,WellTimed,BacksAway,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611083,3,5.67,9,0,0,17,0,9,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582450,2026-07-15T15:39:26Z,5,18,False,2249,Shane Snater,7926,Toby Albert,136,James Vince,208.0,62.0,Right,Cover,0,0,0,0,Yorker,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611083,3,5.67,9,0,0,17,0,9,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582452,2026-07-15T15:39:55Z,6,19,False,2249,Shane Snater,7926,Toby Albert,136,James Vince,175.0,67.0,Right,Backward Point,0,0,0,0,LengthBall,Wide,MisTimed,FrontFoot,Cut,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611086,4,6.0,7,0,0,24,0,7,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582457,2026-07-15T15:40:44Z,1,20,False,22,Sam Cook,136,James Vince,7926,Toby Albert,187.0,64.0,Right,Point,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Dropped,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611086,4,6.0,7,0,0,24,0,7,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582459,2026-07-15T15:41:18Z,2,21,False,22,Sam Cook,7926,Toby Albert,136,James Vince,236.0,69.0,Right,Extra Cover,0,0,0,0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611086,4,6.0,7,0,0,24,0,7,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582462,2026-07-15T15:41:46Z,3,22,False,22,Sam Cook,7926,Toby Albert,136,James Vince,322.0,176.0,Right,,4,0,4,4,Short,OutsideOff,WellTimed,BackFoot,Hook,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611086,4,6.0,7,0,0,24,0,7,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582466,2026-07-15T15:42:26Z,4,23,False,22,Sam Cook,7926,Toby Albert,136,James Vince,179.0,78.0,Right,Backward Point,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611086,4,6.0,7,0,0,24,0,7,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582469,2026-07-15T15:43:07Z,5,24,False,22,Sam Cook,136,James Vince,7926,Toby Albert,56.0,75.0,Right,Short Fine Leg,1,0,1,1,LengthBall,OutsideOff,InsideEdge,BackFoot,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611086,4,6.0,7,0,0,24,0,7,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582473,2026-07-15T15:43:41Z,6,25,False,22,Sam Cook,7926,Toby Albert,136,James Vince,200.0,75.0,Right,Cover,0,0,0,0,Yorker,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611090,5,8.2,17,0,0,41,0,17,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582480,2026-07-15T15:44:46Z,1,26,False,2249,Shane Snater,136,James Vince,7926,Toby Albert,216.0,176.0,Right,,4,0,4,4,BackOfALength,OutsideOff,Middled,BacksAway,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611090,5,8.2,17,0,0,41,0,17,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582485,2026-07-15T15:45:19Z,2,27,False,2249,Shane Snater,136,James Vince,7926,Toby Albert,272.0,32.0,Right,Bowler,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611090,5,8.2,17,0,0,41,0,17,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582488,2026-07-15T15:45:51Z,3,28,False,2249,Shane Snater,136,James Vince,7926,Toby Albert,332.0,175.0,Right,,4,0,4,4,BackOfALength,OutsideOff,Middled,BacksAway,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611090,5,8.2,17,0,0,41,0,17,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582492,2026-07-15T15:46:22Z,4,29,False,2249,Shane Snater,136,James Vince,7926,Toby Albert,61.0,161.0,Right,,4,0,4,4,HalfVolley,LegStump,InsideEdge,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611090,5,8.2,17,0,0,41,0,17,75562,39063,T20 Blast 2026 - Men,1,43,Hampshire Men,32,Essex Men,8582494,2026-07-15T15:46:56Z,5,30,False,2249,Shane Snater,136,James Vince,7926,Toby Albert,271.0,180.0,Right,,4,0,4,4,HalfVolley,OffStump,WellTimed,BackFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
