over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,matchName
1606966,2,9.5,9,0,0,19,1,9,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557431,2026-07-05T14:33:53Z,1,7,False,,,,10872,Timm van der Gugten,37,Gareth Roderick,10384,Kashif Ali,34.0,164.0,Right,,4,0,4,4,,LengthBall,OutsideOff,,Middled,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1606966,2,9.5,9,0,0,19,1,9,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557441,2026-07-05T14:34:27Z,2,8,False,,,,10872,Timm van der Gugten,37,Gareth Roderick,10384,Kashif Ali,62.0,161.0,Right,,4,0,4,4,,HalfVolley,OffStump,,Middled,FrontFoot,Scoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1606966,2,9.5,9,0,0,19,1,9,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557447,2026-07-05T14:35:00Z,3,9,False,,,,10872,Timm van der Gugten,37,Gareth Roderick,10384,Kashif Ali,220.0,63.0,Right,Short Extra Cover,0,0,0,0,,BackOfALength,OutsideOff,,Middled,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1606966,2,9.5,9,0,0,19,1,9,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557456,2026-07-05T14:35:33Z,4,10,False,,,,10872,Timm van der Gugten,37,Gareth Roderick,10384,Kashif Ali,314.0,143.0,Right,Deep Mid Wicket,1,0,1,1,,LengthBall,OutsideOff,,Middled,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1606966,2,9.5,9,0,0,19,1,9,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557465,2026-07-05T14:36:18Z,5,11,False,,,,10872,Timm van der Gugten,10384,Kashif Ali,37,Gareth Roderick,,,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Missed,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1606966,2,9.5,9,0,0,19,1,9,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557476,2026-07-05T14:36:50Z,6,12,False,,,,10872,Timm van der Gugten,10384,Kashif Ali,37,Gareth Roderick,192.0,77.0,Right,Cover,0,0,0,0,,BackOfALength,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1606978,3,11.67,16,0,0,35,1,16,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557493,2026-07-05T14:37:51Z,1,13,False,,,,1882,Nathan McAndrew,37,Gareth Roderick,10384,Kashif Ali,282.0,69.0,Right,Mid On,0,0,0,0,,LengthBall,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1606978,3,11.67,16,0,0,35,1,16,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557503,2026-07-05T14:38:23Z,2,14,False,,,,1882,Nathan McAndrew,37,Gareth Roderick,10384,Kashif Ali,151.0,165.0,Right,,4,0,4,4,,BackOfALength,Wide,,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1606978,3,11.67,16,0,0,35,1,16,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557512,2026-07-05T14:39:04Z,3,15,False,,,,1882,Nathan McAndrew,37,Gareth Roderick,10384,Kashif Ali,283.0,180.0,Right,,6,0,6,6,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,6,0,0,0,0,True,False,
1606978,3,11.67,16,0,0,35,1,16,75409,39034,T20 Blast 2026 - Men,1,46,Worcestershire Men,39,Glamorgan Men,8557522,2026-07-05T14:39:43Z,4,16,False,,,,1882,Nathan McAndrew,37,Gareth Roderick,10384,Kashif Ali,161.0,60.0,Right,Backward Point,0,0,0,0,,BackOfALength,OutsideOff,,MisTimed,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
