over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
325681,3,4.0,8.0,0.0,0.0,12.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,Cover,0,0,False,False,2020-10-17T19:41:14Z,7114.0,Tushar Deshpande,715.0,Faf du Plessis,2368.0,Shane Watson,203.0,66.0,Left,0.0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
325681,3,4.0,8.0,0.0,0.0,12.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325681,3,4.0,8.0,0.0,0.0,12.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325681,3,4.0,8.0,0.0,0.0,12.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,Long Off,0,4,False,False,2020-10-17T19:43:51Z,7114.0,Tushar Deshpande,2368.0,Shane Watson,715.0,Faf du Plessis,261.0,200.0,Left,4.0,4.0,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
325681,3,4.0,8.0,0.0,0.0,12.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325681,3,4.0,8.0,0.0,0.0,12.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,Deep Mid Wicket,0,4,False,False,2020-10-17T19:45:10Z,7114.0,Tushar Deshpande,2368.0,Shane Watson,715.0,Faf du Plessis,331.0,217.0,Left,4.0,4.0,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
325682,4,3.75,2.0,0.0,0.0,15.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,Deep Mid Wicket,0,1,False,False,2020-10-17T19:46:37Z,110.0,,715.0,Faf du Plessis,2368.0,Shane Watson,343.0,136.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,ArmBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325682,4,3.75,2.0,0.0,0.0,15.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,Long Off,0,1,False,False,2020-10-17T19:47:07Z,110.0,,2368.0,Shane Watson,715.0,Faf du Plessis,255.0,139.0,Left,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,ArmBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325682,4,3.75,2.0,0.0,0.0,15.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325682,4,3.75,2.0,0.0,0.0,15.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325682,4,3.75,2.0,0.0,0.0,15.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325682,4,3.75,2.0,0.0,0.0,15.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,Mid On,0,0,False,False,2020-10-17T19:48:22Z,110.0,,2368.0,Shane Watson,715.0,Faf du Plessis,301.0,93.0,Left,0.0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
325683,5,5.8,8.0,0.0,0.0,29.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325683,5,5.8,8.0,0.0,0.0,29.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,Mid Off,0,0,False,False,2020-10-17T19:49:58Z,2385.0,Anrich Nortje,715.0,Faf du Plessis,2368.0,Shane Watson,238.0,97.0,Left,0.0,0.0,LengthBall,OutsideOff,NotOut,None,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
325683,5,5.8,8.0,0.0,0.0,29.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325683,5,5.8,8.0,0.0,0.0,29.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,Deep Square Leg,0,4,False,True,2020-10-17T19:51:09Z,2385.0,Anrich Nortje,715.0,Faf du Plessis,2368.0,Shane Watson,358.0,197.0,Left,4.0,4.0,LengthBall,OffStump,NotOut,WellTimed,BacksAway,Slog,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
325683,5,5.8,8.0,0.0,0.0,29.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325683,5,5.8,8.0,0.0,0.0,29.0,1.0,8.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,Deep Cover,0,4,False,True,2020-10-17T19:52:25Z,2385.0,Anrich Nortje,715.0,Faf du Plessis,2368.0,Shane Watson,204.0,196.0,Left,4.0,4.0,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
325684,6,6.5,2.0,0.0,0.0,39.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325684,6,6.5,2.0,0.0,0.0,39.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,Short Mid Wicket,0,1,False,False,2020-10-17T19:54:11Z,675.0,Kagiso Rabada,2368.0,Shane Watson,715.0,Faf du Plessis,328.0,49.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325684,6,6.5,2.0,0.0,0.0,39.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,Mid On,0,0,False,False,2020-10-17T19:55:05Z,675.0,Kagiso Rabada,715.0,Faf du Plessis,2368.0,Shane Watson,298.0,87.0,Left,0.0,0.0,BackOfALength,OutsideOff,NotOut,LeadingEdge,BackFoot,Pull,LegCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
325684,6,6.5,2.0,0.0,0.0,39.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325684,6,6.5,2.0,0.0,0.0,39.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,Mid On,0,1,False,False,2020-10-17T19:56:12Z,675.0,Kagiso Rabada,715.0,Faf du Plessis,2368.0,Shane Watson,303.0,93.0,Left,1.0,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325684,6,6.5,2.0,0.0,0.0,39.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325685,7,6.14,2.0,0.0,0.0,43.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,Deep Cover,0,1,False,False,2020-10-17T19:59:09Z,110.0,,715.0,Faf du Plessis,2368.0,Shane Watson,193.0,138.0,Left,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325685,7,6.14,2.0,0.0,0.0,43.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325685,7,6.14,2.0,0.0,0.0,43.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325685,7,6.14,2.0,0.0,0.0,43.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325685,7,6.14,2.0,0.0,0.0,43.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,Silly Mid On,0,0,False,False,2020-10-17T20:00:48Z,110.0,,2368.0,Shane Watson,715.0,Faf du Plessis,308.0,39.0,Left,0.0,0.0,BackOfALength,OutsideOff,NotOut,MisTimed,BacksAway,Worked,ArmBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
325685,7,6.14,2.0,0.0,0.0,43.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,Long Off,0,1,False,False,2020-10-17T20:01:10Z,110.0,,2368.0,Shane Watson,715.0,Faf du Plessis,252.0,143.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,ArmBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325686,8,5.88,1.0,0.0,0.0,47.0,1.0,1.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325686,8,5.88,1.0,0.0,0.0,47.0,1.0,1.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,Extra Cover,0,0,False,False,2020-10-17T20:02:44Z,211.0,,715.0,Faf du Plessis,2368.0,Shane Watson,214.0,100.0,Left,0.0,0.0,BackOfALength,OutsideOff,NotOut,LeadingEdge,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
325686,8,5.88,1.0,0.0,0.0,47.0,1.0,1.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,Deep Point,0,1,False,False,2020-10-17T20:03:02Z,211.0,,715.0,Faf du Plessis,2368.0,Shane Watson,182.0,138.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325686,8,5.88,1.0,0.0,0.0,47.0,1.0,1.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325686,8,5.88,1.0,0.0,0.0,47.0,1.0,1.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325686,8,5.88,1.0,0.0,0.0,47.0,1.0,1.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325687,9,6.22,2.0,0.0,0.0,56.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325687,9,6.22,2.0,0.0,0.0,56.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325687,9,6.22,2.0,0.0,0.0,56.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,Long Off,0,1,False,False,2020-10-17T20:08:53Z,110.0,,2368.0,Shane Watson,715.0,Faf du Plessis,247.0,141.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,ArmBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325687,9,6.22,2.0,0.0,0.0,56.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,Long Off,0,1,False,False,2020-10-17T20:09:13Z,110.0,,715.0,Faf du Plessis,2368.0,Shane Watson,238.0,149.0,Left,1.0,1.0,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Drive,ArmBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325687,9,6.22,2.0,0.0,0.0,56.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325687,9,6.22,2.0,0.0,0.0,56.0,1.0,2.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325688,10,7.1,11.0,0.0,0.0,71.0,1.0,11.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325688,10,7.1,11.0,0.0,0.0,71.0,1.0,11.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325688,10,7.1,11.0,0.0,0.0,71.0,1.0,11.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,Deep Square Leg,0,1,False,False,2020-10-17T20:13:16Z,211.0,,715.0,Faf du Plessis,2368.0,Shane Watson,356.0,137.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,ArmBall,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
325688,10,7.1,11.0,0.0,0.0,71.0,1.0,11.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,4,False,Deep Extra Cover,0,4,False,True,2020-10-17T20:13:50Z,211.0,,2368.0,Shane Watson,715.0,Faf du Plessis,229.0,203.0,Left,4.0,4.0,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,CarromBall,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
325688,10,7.1,11.0,0.0,0.0,71.0,1.0,11.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,5,False,Third Man,0,2,False,False,2020-10-17T20:14:20Z,211.0,,2368.0,Shane Watson,715.0,Faf du Plessis,116.0,132.0,Left,2.0,2.0,LengthBall,OutsideOff,NotOut,TopEdge,FrontFoot,SlogSweep,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,95.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,,,,
325688,10,7.1,11.0,0.0,0.0,71.0,1.0,11.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,6,False,Long On,0,4,False,True,2020-10-17T20:15:00Z,211.0,,2368.0,Shane Watson,715.0,Faf du Plessis,285.0,203.0,Left,4.0,4.0,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,CarromBall,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,True,False,95.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
325689,11,7.73,13.0,0.0,0.0,85.0,1.0,13.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,1,False,Long Off,0,6,False,True,2020-10-17T20:16:34Z,7114.0,Tushar Deshpande,715.0,Faf du Plessis,2368.0,Shane Watson,254.0,208.0,Left,6.0,6.0,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
325689,11,7.73,13.0,0.0,0.0,85.0,1.0,13.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325689,11,7.73,13.0,0.0,0.0,85.0,1.0,13.0,10507,,7437,IPL 2020,1,240,Chennai Super Kings,241,Delhi Capitals Men,3,False,Long On,0,1,False,False,2020-10-17T20:17:46Z,7114.0,Tushar Deshpande,2368.0,Shane Watson,715.0,Faf du Plessis,315.0,164.0,Left,1.0,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
