over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount
309516,11,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309516,11,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309516,11,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309516,11,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309516,11,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309516,11,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309523,12,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309523,12,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309523,12,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309523,12,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309523,12,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309523,12,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309522,13,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309522,13,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309522,13,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309522,13,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309522,13,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309522,13,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309521,14,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309521,14,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309521,14,,,,,,,,10164,Match 8,1183,England Domestic T20 2018,2,43,Hampshire,38,Middlesex,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
