over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
53610,1,1.0,0.0,1.0,2.0,0.0,2.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:31:06Z,1,False,283.0,,729.0,Quinton de Kock,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,DownLeg,Missed,FrontFoot,ForwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53610,1,1.0,0.0,1.0,2.0,0.0,2.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:31:43Z,2,False,283.0,,729.0,Quinton de Kock,605.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Left,FrontFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53610,1,1.0,0.0,1.0,2.0,0.0,2.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:32:15Z,3,False,283.0,,729.0,Quinton de Kock,605.0,,359.0,83.0,Right,Point,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53610,1,1.0,0.0,1.0,2.0,0.0,2.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:32:56Z,4,False,283.0,,729.0,Quinton de Kock,605.0,,356.0,80.0,Right,Point,0.0,0,0,0.0,BackOfALength,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53610,1,1.0,0.0,1.0,2.0,0.0,2.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:33:35Z,5,False,283.0,,729.0,Quinton de Kock,605.0,,72.0,122.0,Right,Third Man,0.0,1,1,0.0,BackOfALength,OffStump,HitBody,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,74.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,
53610,1,1.0,0.0,1.0,2.0,0.0,2.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:34:20Z,6,False,283.0,,605.0,,729.0,Quinton de Kock,328.0,80.0,Left,Mid Wicket,1.0,0,1,1.0,BackOfALength,OffStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
53611,2,1.0,0.0,0.0,3.0,0.0,1.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:35:45Z,1,False,611.0,,605.0,,729.0,Quinton de Kock,330.0,74.0,Left,Mid Wicket,0.0,0,0,0.0,HalfVolley,LegStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53611,2,1.0,0.0,0.0,3.0,0.0,1.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:36:24Z,2,False,611.0,,605.0,,729.0,Quinton de Kock,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53611,2,1.0,0.0,0.0,3.0,0.0,1.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:37:04Z,3,False,611.0,,605.0,,729.0,Quinton de Kock,181.0,75.0,Left,Point,0.0,0,0,0.0,BackOfALength,OffStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53611,2,1.0,0.0,0.0,3.0,0.0,1.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:37:35Z,4,False,611.0,,605.0,,729.0,Quinton de Kock,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
53611,2,1.0,0.0,0.0,3.0,0.0,1.0,1199,,5092,IPL 2019,1,244,Mumbai Indians,240,Chennai Super Kings,2019-04-03T15:38:13Z,5,False,611.0,,605.0,,729.0,Quinton de Kock,244.0,89.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
