over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
60522,1,2.0,0.0,0.0,2.0,0.0,2.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:30:35Z,1,False,1286.0,,203.0,,1417.0,Chris Gayle,230.0,57.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60522,1,2.0,0.0,0.0,2.0,0.0,2.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:31:16Z,2,False,1286.0,,203.0,,1417.0,Chris Gayle,304.0,72.0,Left,Mid On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,DownTheTrack,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60522,1,2.0,0.0,0.0,2.0,0.0,2.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:32:08Z,3,False,1286.0,,1417.0,Chris Gayle,203.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,MiddleStump,Left,FrontFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60522,1,2.0,0.0,0.0,2.0,0.0,2.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:32:39Z,4,False,1286.0,,1417.0,Chris Gayle,203.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,ShouldersArms,FrontFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60522,1,2.0,0.0,0.0,2.0,0.0,2.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:33:12Z,5,False,1286.0,,1417.0,Chris Gayle,203.0,,49.0,148.0,Right,Third Man,1.0,0,1,1.0,LengthBall,LegStump,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
60522,1,2.0,0.0,0.0,2.0,0.0,2.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:33:58Z,6,False,1286.0,,203.0,,1417.0,Chris Gayle,280.0,40.0,Left,Silly Mid On,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60523,2,12.0,0.0,0.0,14.0,0.0,12.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:35:19Z,1,False,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,203.0,,4.0,82.0,Right,Point,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,209.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60523,2,12.0,0.0,0.0,14.0,0.0,12.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:35:54Z,2,False,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,203.0,,304.0,79.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,209.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60523,2,12.0,0.0,0.0,14.0,0.0,12.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:36:32Z,3,False,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,203.0,,3.0,74.0,Right,Point,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,209.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
60523,2,12.0,0.0,0.0,14.0,0.0,12.0,1321,,5277,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2019-04-16T15:37:11Z,4,False,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,203.0,,175.0,181.0,Right,Deep Square Leg,6.0,0,6,6.0,HalfTracker,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,209.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
