over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1118080,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:31:12Z,1,1,False,166.0,David Willey,474.0,Will Jacks,7833.0,Tawanda Muyeye,257.0,200.0,Long Off,4.0,0,4,4.0,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,True,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
1118080,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:31:49Z,2,2,False,166.0,David Willey,474.0,Will Jacks,7833.0,Tawanda Muyeye,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,LengthBall,LegStump,NotOut,Missed,FrontFoot,Pushed,SeamAway,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1118080,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:32:23Z,3,3,False,166.0,David Willey,474.0,Will Jacks,7833.0,Tawanda Muyeye,185.0,199.0,Deep Point,4.0,0,4,4.0,LengthBall,OffStump,NotOut,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,31.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
1118080,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:33:01Z,4,4,False,166.0,David Willey,474.0,Will Jacks,7833.0,Tawanda Muyeye,19.0,143.0,Deep Backward Square Leg,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,MisTimed,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1118080,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:33:42Z,5,5,False,166.0,David Willey,7833.0,Tawanda Muyeye,474.0,Will Jacks,325.0,59.0,Short Mid Wicket,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1118083,2,10.0,11.0,0.0,5.0,20.0,0.0,11.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:34:36Z,1,6,False,320.0,Marcus Stoinis,7833.0,Tawanda Muyeye,474.0,Will Jacks,222.0,217.0,Deep Extra Cover,4.0,0,4,4.0,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
1118083,2,10.0,11.0,0.0,5.0,20.0,0.0,11.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:35:15Z,2,7,False,320.0,Marcus Stoinis,7833.0,Tawanda Muyeye,474.0,Will Jacks,360.0,146.0,Deep Square Leg,1.0,0,1,1.0,LengthBall,OffStump,NotOut,None,BackFoot,Flick,SeamIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1118083,2,10.0,11.0,0.0,5.0,20.0,0.0,11.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:35:55Z,3,8,False,320.0,Marcus Stoinis,474.0,Will Jacks,7833.0,Tawanda Muyeye,3.0,157.0,Deep Square Leg,1.0,0,1,1.0,FullToss,MiddleStump,NotOut,None,FrontFoot,Flick,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1118083,2,10.0,11.0,0.0,5.0,20.0,0.0,11.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:36:28Z,4,8,False,320.0,Marcus Stoinis,7833.0,Tawanda Muyeye,474.0,Will Jacks,75.0,182.0,Fine Leg,5.0,5,5,0.0,LengthBall,OutsideOff,NotOut,PlayAndMissLegSide,BackFoot,Glance,SeamIn,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,31.0,False,False,True,False,False,False,5.0,0.0,5.0,0.0,0.0,False,False,,,,,
1118083,2,10.0,11.0,0.0,5.0,20.0,0.0,11.0,40401,,22899,The Hundred 2025 - Men,1,924,Oval Invincibles Men,931,Trent Rockets Men,2025-08-31T22:37:13Z,4,9,False,320.0,Marcus Stoinis,7833.0,Tawanda Muyeye,474.0,Will Jacks,213.0,63.0,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,SeamIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
