over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
424953,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:30:20Z,1,1,True,2684,George Garton,156,Adam Lyth,590,Chris Lynn,0,0,-,0,0,0,0,Yorker,LegStump,NotOut,Missed,BackFoot,Worked,InSwinger,Over,Fast,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,10,False,True,True,False,False,False,0,0,0,0,0,False,False,Bowled,156.0,Adam Lyth,Bowled
424953,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:32:09Z,2,2,False,2684,George Garton,166,David Willey,590,Chris Lynn,287,36,Silly Mid Off,0,0,0,0,Yorker,OffStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,10,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
424953,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:32:38Z,3,2,False,2684,George Garton,166,David Willey,590,Chris Lynn,90,48,Wicketkeeper,1,1,1,0,Short,OutsideOff,NotOut,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,10,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,
424953,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:33:08Z,3,3,False,2684,George Garton,166,David Willey,590,Chris Lynn,288,34,Silly Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,10,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
424953,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:33:37Z,4,4,False,2684,George Garton,166,David Willey,590,Chris Lynn,359,97,Point,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,10,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
424953,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:34:20Z,5,5,False,2684,George Garton,590,Chris Lynn,166,David Willey,41,74,Short Fine Leg,0,0,0,0,LengthBall,OffStump,NotOut,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,10,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
424954,2,5.5,9.0,0.0,0.0,11.0,1.0,9.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:34:53Z,1,6,False,2684,George Garton,590,Chris Lynn,166,David Willey,66,180,Fine Leg,4,0,4,4,BackOfALength,DownLeg,NotOut,WellTimed,BackFoot,Glance,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,10,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
424954,2,5.5,9.0,0.0,0.0,11.0,1.0,9.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:35:30Z,2,7,False,2684,George Garton,590,Chris Lynn,166,David Willey,239,88,Mid Off,0,0,0,0,BackOfALength,LegStump,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,10,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
424954,2,5.5,9.0,0.0,0.0,11.0,1.0,9.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:35:57Z,3,8,False,2684,George Garton,590,Chris Lynn,166,David Willey,206,206,Deep Cover,4,0,4,4,BackOfALength,MiddleStump,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,10,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
424954,2,5.5,9.0,0.0,0.0,11.0,1.0,9.0,12652,,11222,The Men's Hundred 2021,1,929,Northern Superchargers Men,930,Southern Brave Men,2021-08-07T23:36:31Z,4,9,False,2684,George Garton,590,Chris Lynn,166,David Willey,357,154,Deep Square Leg,1,0,1,1,BackOfALength,DownLeg,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,10,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
