over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
956816,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:00:32Z,1,1,False,,,,323,Adam Milne,597,Tom Banton,402,Alex Hales,165,70,Backward Point,0,0,0,0,,LengthBall,OutsideOff,Lbw,InsideEdge,FrontFoot,Flick,InSwinger,Over,Fast,Right,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,45,False,True,True,False,True,False,0,0,0,0,0,False,False
956816,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:01:01Z,2,2,False,,,,323,Adam Milne,597,Tom Banton,402,Alex Hales,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,0,0,0,0,0,False,False
956816,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:01:38Z,3,3,False,,,,323,Adam Milne,597,Tom Banton,402,Alex Hales,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Wide,NotOut,Missed,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,0,0,0,0,0,False,False
956816,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:02:16Z,4,4,False,,,,323,Adam Milne,597,Tom Banton,402,Alex Hales,20,163,Deep Backward Square Leg,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,True,False,4,0,0,0,0,False,True
956816,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:02:55Z,5,5,False,,,,323,Adam Milne,597,Tom Banton,402,Alex Hales,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,NotOut,Left,BackFoot,ShouldersArms,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,0,0,0,0,0,False,False
956817,2,3.5,3.0,1.0,0.0,7.0,1.0,3.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:03:37Z,1,6,False,,,,1175,Tim Southee,597,Tom Banton,402,Alex Hales,302,92,Mid On,1,0,1,1,,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,1,0,0,0,0,False,False
956817,2,3.5,3.0,1.0,0.0,7.0,1.0,3.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:04:18Z,2,7,False,,,,1175,Tim Southee,402,Alex Hales,597,Tom Banton,337,65,Mid Wicket,1,0,1,1,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,1,0,0,0,0,False,False
956817,2,3.5,3.0,1.0,0.0,7.0,1.0,3.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:04:57Z,3,8,True,Lbw,597.0,Tom Banton,1175,Tim Southee,597,Tom Banton,402,Alex Hales,0,0,,0,0,0,0,LBW,LengthBall,OffStump,NotOut,HitPad,FrontFoot,Flick,SeamIn,Over,Fast,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,0,0,0,0,0,False,False
956817,2,3.5,3.0,1.0,0.0,7.0,1.0,3.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:06:29Z,4,9,False,,,,1175,Tim Southee,193,Joe Root,402,Alex Hales,284,98,Mid On,1,0,1,1,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Flick,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,1,0,0,0,0,False,False
956817,2,3.5,3.0,1.0,0.0,7.0,1.0,3.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:07:02Z,5,10,False,,,,1175,Tim Southee,402,Alex Hales,193,Joe Root,244,85,Mid Off,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,True,False,0,0,0,0,0,False,False
956818,3,2.67,1.0,0.0,0.0,8.0,1.0,1.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:08:06Z,1,11,False,,,,323,Adam Milne,193,Joe Root,402,Alex Hales,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,0,0,0,0,0,False,False
956818,3,2.67,1.0,0.0,0.0,8.0,1.0,1.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:08:44Z,2,12,False,,,,323,Adam Milne,193,Joe Root,402,Alex Hales,170,85,Backward Point,1,0,1,1,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,1,0,0,0,0,False,False
956818,3,2.67,1.0,0.0,0.0,8.0,1.0,1.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:09:28Z,3,13,False,,,,323,Adam Milne,402,Alex Hales,193,Joe Root,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,Wide,NotOut,Left,BackFoot,Leave,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,0,0,0,0,0,False,False
956818,3,2.67,1.0,0.0,0.0,8.0,1.0,1.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:10:01Z,4,14,False,,,,323,Adam Milne,402,Alex Hales,193,Joe Root,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,NotOut,Missed,BackFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,0,0,0,0,0,False,False
956818,3,2.67,1.0,0.0,0.0,8.0,1.0,1.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:10:39Z,5,15,False,,,,323,Adam Milne,402,Alex Hales,193,Joe Root,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Left,BackFoot,Leave,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,0,0,0,0,0,False,False
956819,4,4.0,8.0,1.0,0.0,16.0,2.0,8.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:11:34Z,1,16,False,,,,653,Chris Wood,402,Alex Hales,193,Joe Root,90,48,Wicketkeeper,0,0,0,0,,LengthBall,MiddleStump,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,0,0,0,0,0,False,False
956819,4,4.0,8.0,1.0,0.0,16.0,2.0,8.0,34747,,19567,The Hundred 2024 - Men,1,931,Trent Rockets Men,926,Birmingham Phoenix Men,2024-08-12T23:12:15Z,2,17,False,,,,653,Chris Wood,402,Alex Hales,193,Joe Root,327,57,Short Mid Wicket,0,0,0,0,,LengthBall,DownLeg,NotOut,InsideEdge,DownTheTrack,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,53,False,False,True,False,True,False,0,0,0,0,0,False,False
