over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1112475,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:30:16Z,1,1,False,361.0,David Payne,136.0,James Vince,2680.0,Leus du Plooy,17.0,149.0,Deep Backward Square Leg,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Flick,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,48.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112475,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:30:56Z,2,2,False,361.0,David Payne,2680.0,Leus du Plooy,136.0,James Vince,15.0,150.0,Deep Backward Point,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,48.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112475,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:31:26Z,3,3,False,361.0,David Payne,136.0,James Vince,2680.0,Leus du Plooy,240.0,66.0,Silly Mid Off,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,BackFoot,Pushed,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112475,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:31:55Z,4,4,False,361.0,David Payne,136.0,James Vince,2680.0,Leus du Plooy,217.0,52.0,Short Extra Cover,1.0,0,1,1.0,LengthBall,OffStump,NotOut,None,BackFoot,Pushed,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112475,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:32:28Z,5,5,False,361.0,David Payne,2680.0,Leus du Plooy,136.0,James Vince,279.0,43.0,Silly Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Pushed,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112480,2,3.5,4.0,0.0,0.0,7.0,0.0,4.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:33:02Z,1,6,False,361.0,David Payne,2680.0,Leus du Plooy,136.0,James Vince,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Cut,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112480,2,3.5,4.0,0.0,0.0,7.0,0.0,4.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:33:30Z,2,7,False,361.0,David Payne,2680.0,Leus du Plooy,136.0,James Vince,342.0,53.0,Point,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112480,2,3.5,4.0,0.0,0.0,7.0,0.0,4.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:34:12Z,3,8,False,361.0,David Payne,136.0,James Vince,2680.0,Leus du Plooy,225.0,117.0,Mid Off,2.0,0,2,2.0,LengthBall,OffStump,NotOut,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,48.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112480,2,3.5,4.0,0.0,0.0,7.0,0.0,4.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:34:50Z,4,9,False,361.0,David Payne,136.0,James Vince,2680.0,Leus du Plooy,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,NotOut,Missed,BackFoot,Pushed,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1112480,2,3.5,4.0,0.0,0.0,7.0,0.0,4.0,40165,,22874,The Hundred 2025 - Men,1,930,Southern Brave Men,925,Welsh Fire Men,2025-08-20T19:35:22Z,5,10,False,361.0,David Payne,136.0,James Vince,2680.0,Leus du Plooy,213.0,51.0,Short Extra Cover,1.0,0,1,1.0,LengthBall,OffStump,NotOut,None,BackFoot,Pushed,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
