over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1117627,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:50:43Z,1,1.0,False,166,David Willey,128,Zak Crawley,81,Dawid Malan,221,20,Silly Point,0,0,0,0,BackOfALength,DownLeg,NotOut,HitBody,BackFoot,Worked,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,True,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1117627,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:51:13Z,2,2.0,False,166,David Willey,128,Zak Crawley,81,Dawid Malan,90,48,Wicketkeeper,0,0,0,0,BackOfALength,DownLeg,NotOut,Missed,BackFoot,Pushed,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1117627,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:51:48Z,3,3.0,True,166,David Willey,128,Zak Crawley,81,Dawid Malan,105,50,First Slip,0,0,0,0,LengthBall,DownLeg,NotOut,OutsideEdge,FrontFoot,Drive,InSwinger,Over,Fast,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,0,0,0,0,0,False,False,2.0,Caught,128.0,Zak Crawley,Caught
1117627,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:53:09Z,4,4.0,False,166,David Willey,15,Dan Lawrence,81,Dawid Malan,142,137,Third Man,1,0,1,1,LengthBall,OutsideOff,NotOut,OutsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,1,0,0,0,0,False,False,0.0,,,,
1117627,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:53:55Z,5,5.0,False,166,David Willey,81,Dawid Malan,15,Dan Lawrence,244,94,Mid On,0,0,0,0,LengthBall,LegStump,NotOut,None,BackFoot,Worked,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1117629,2,3.5,6.0,0.0,0.0,7.0,1.0,6.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:54:33Z,1,6.0,False,166,David Willey,81,Dawid Malan,15,Dan Lawrence,55,143,Third Man,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,1,0,0,0,0,False,False,0.0,,,,
1117629,2,3.5,6.0,0.0,0.0,7.0,1.0,6.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:55:20Z,2,7.0,False,166,David Willey,15,Dan Lawrence,81,Dawid Malan,139,128,Third Man,1,0,1,1,LengthBall,OffStump,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,1,0,0,0,0,False,False,0.0,,,,
1117629,2,3.5,6.0,0.0,0.0,7.0,1.0,6.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:55:59Z,3,8.0,False,166,David Willey,81,Dawid Malan,15,Dan Lawrence,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Steer,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1117629,2,3.5,6.0,0.0,0.0,7.0,1.0,6.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:56:30Z,4,9.0,False,166,David Willey,81,Dawid Malan,15,Dan Lawrence,290,68,Silly Mid Off,0,0,0,0,BackOfALength,OutsideOff,NotOut,InsideEdge,BackFoot,Drive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,3,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1117629,2,3.5,6.0,0.0,0.0,7.0,1.0,6.0,40378,,22897,The Hundred 2025 - Men,1,929,Northern Superchargers Men,931,Trent Rockets Men,2025-08-30T22:57:04Z,5,10.0,False,166,David Willey,81,Dawid Malan,15,Dan Lawrence,154,187,Deep Backward Square Leg,4,0,4,4,BackOfALength,OutsideOff,NotOut,WellTimed,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,3,False,False,True,False,True,False,4,0,0,0,0,False,True,0.0,,,,
