over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
427239,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:30:22Z,1,1,False,,,,22,Sam Cook,3149,Finn Allen,7087,Will Smeed,242,88,Mid Off,1,0,1,1,,FullToss,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,6,False,True,True,False,False,False,1,0,0,0,0,False,False
427239,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:31:01Z,2,2,False,,,,22,Sam Cook,7087,Will Smeed,3149,Finn Allen,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,NotOut,Missed,BackFoot,Cut,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,0,0,0,0,0,False,False
427239,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:31:26Z,3,3,False,,,,22,Sam Cook,7087,Will Smeed,3149,Finn Allen,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,0,0,0,0,0,False,False
427239,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:31:58Z,4,4,False,,,,22,Sam Cook,7087,Will Smeed,3149,Finn Allen,131,198,Third Man,4,0,4,4,,Short,OutsideOff,NotOut,WellTimed,BackFoot,UpperCut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,6,False,False,True,False,False,False,4,0,0,0,0,False,True
427239,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:32:35Z,5,5,False,,,,22,Sam Cook,7087,Will Smeed,3149,Finn Allen,293,206,Long On,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,4,0,0,0,0,False,True
427240,2,10.0,11.0,0.0,0.0,20.0,0.0,11.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:33:29Z,1,6,False,,,,149,Samit Patel,7087,Will Smeed,3149,Finn Allen,213,207,Deep Extra Cover,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,4,0,0,0,0,False,True
427240,2,10.0,11.0,0.0,0.0,20.0,0.0,11.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:34:04Z,2,7,False,,,,149,Samit Patel,7087,Will Smeed,3149,Finn Allen,217,78,Extra Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,1,0,0,0,0,False,False
427240,2,10.0,11.0,0.0,0.0,20.0,0.0,11.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:34:40Z,3,8,False,,,,149,Samit Patel,3149,Finn Allen,7087,Will Smeed,292,141,Long On,1,0,1,1,,LengthBall,MiddleStump,NotOut,None,DownTheTrack,Worked,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,1,0,0,0,0,False,False
427240,2,10.0,11.0,0.0,0.0,20.0,0.0,11.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:34:59Z,4,9,False,,,,149,Samit Patel,7087,Will Smeed,3149,Finn Allen,308,143,Long On,1,0,1,1,,BackOfALength,MiddleStump,NotOut,TopEdge,BacksAway,Pull,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,1,0,0,0,0,False,False
427240,2,10.0,11.0,0.0,0.0,20.0,0.0,11.0,12749,,11234,The Men's Hundred 2021,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,2021-08-13T23:35:27Z,5,10,False,,,,149,Samit Patel,3149,Finn Allen,7087,Will Smeed,166,186,Deep Backward Point,4,0,4,4,,BackOfALength,DownLeg,NotOut,WellTimed,BacksAway,Cut,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,6,False,False,True,False,False,False,4,0,0,0,0,False,True
