over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1112146,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:00:40Z,1,1.0,False,166.0,David Willey,46.0,Phil Salt,11451.0,Ben McKinney,247.0,89.0,Mid Off,0.0,0,0,0.0,FullToss,OffStump,NotOut,MisTimed,FrontFoot,Drive,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,22.0,False,True,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1112146,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:01:08Z,2,2.0,False,166.0,David Willey,46.0,Phil Salt,11451.0,Ben McKinney,179.0,89.0,Point,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,None,BackFoot,Pushed,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,22.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1112146,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:01:48Z,3,3.0,False,166.0,David Willey,11451.0,Ben McKinney,46.0,Phil Salt,293.0,41.0,Silly Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,22.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1112146,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:02:19Z,4,4.0,True,166.0,David Willey,11451.0,Ben McKinney,46.0,Phil Salt,0.0,0.0,,0.0,0,0,0.0,LengthBall,OffStump,NotOut,HitPad,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,2.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,Lbw,11451.0,Ben McKinney,LBW
1112146,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:03:56Z,5,4.0,False,166.0,David Willey,197.0,Jos Buttler,46.0,Phil Salt,90.0,48.0,Wicketkeeper,1.0,1,1,0.0,FullToss,DownLeg,NotOut,PlayAndMissLegSide,DownTheTrack,Glance,InSwinger,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,22.0,False,False,True,False,True,False,1.0,0.0,1.0,0.0,0.0,False,False,0.0,,,,
1112146,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:04:29Z,5,5.0,False,166.0,David Willey,197.0,Jos Buttler,46.0,Phil Salt,322.0,58.0,Short Mid Wicket,0.0,0,0,0.0,LengthBall,OffStump,NotOut,InsideEdge,DownTheTrack,Pushed,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,22.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1112147,2,7.0,8.0,0.0,0.0,14.0,1.0,8.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:05:23Z,1,6.0,False,65.0,Lockie Ferguson,197.0,Jos Buttler,46.0,Phil Salt,105.0,50.0,First Slip,0.0,0,0,0.0,BackOfALength,Wide,NotOut,OutsideEdge,BackFoot,Steer,SeamIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,2.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1112147,2,7.0,8.0,0.0,0.0,14.0,1.0,8.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:05:58Z,2,7.0,False,65.0,Lockie Ferguson,197.0,Jos Buttler,46.0,Phil Salt,317.0,54.0,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Wide,NotOut,InsideEdge,FrontFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,2.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1112147,2,7.0,8.0,0.0,0.0,14.0,1.0,8.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:06:28Z,3,8.0,False,65.0,Lockie Ferguson,197.0,Jos Buttler,46.0,Phil Salt,3.0,192.0,Deep Square Leg,4.0,0,4,4.0,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,2.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,0.0,,,,
1112147,2,7.0,8.0,0.0,0.0,14.0,1.0,8.0,40151,,22871,The Hundred 2025 - Men,1,928,Manchester Originals Men,931,Trent Rockets Men,2025-08-19T23:07:00Z,4,9.0,False,65.0,Lockie Ferguson,197.0,Jos Buttler,46.0,Phil Salt,168.0,182.0,Deep Backward Point,4.0,0,4,4.0,HalfVolley,Wide,NotOut,WellTimed,FrontFoot,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,2.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,0.0,,,,
