over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty
1107282,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:00:16Z,1,1,False,,,,965,Jason Behrendorff,46,Phil Salt,11452,Matty Hurst,185,64,Point,0,0,0,0,,BackOfALength,LegStump,NotOut,BottomEdge,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,14,False,True,True,False,True,False,0,0,0,0,0,False,False,0.0
1107282,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:01:11Z,2,2,False,,,,965,Jason Behrendorff,46,Phil Salt,11452,Matty Hurst,288,55,Silly Mid On,0,0,0,0,,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,14,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0
1107282,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:01:40Z,3,3,False,,,,965,Jason Behrendorff,46,Phil Salt,11452,Matty Hurst,342,199,Deep Mid Wicket,6,0,6,6,,LengthBall,OutsideOff,NotOut,Middled,MovesInfront,Slog,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,14,False,False,True,False,True,False,6,0,0,0,0,False,True,0.0
1107282,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:02:16Z,4,4,False,,,,965,Jason Behrendorff,46,Phil Salt,11452,Matty Hurst,237,52,Silly Mid Off,0,0,0,0,,LengthBall,LegStump,NotOut,HitPad,FrontFoot,Slog,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,14,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0
1107282,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:02:45Z,5,5,False,,,,965,Jason Behrendorff,46,Phil Salt,11452,Matty Hurst,338,50,Short Mid Wicket,0,0,0,0,,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,14,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0
1107284,2,9.0,12.0,0.0,0.0,18.0,0.0,12.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:03:28Z,1,6,False,,,,646,Saqib Mahmood,46,Phil Salt,11452,Matty Hurst,128,133,Third Man,2,0,2,2,,BackOfALength,Wide,NotOut,MisTimed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,14,False,False,True,False,True,False,2,0,0,0,0,False,False,
1107284,2,9.0,12.0,0.0,0.0,18.0,0.0,12.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:04:04Z,2,7,False,,,,646,Saqib Mahmood,46,Phil Salt,11452,Matty Hurst,343,206,Deep Mid Wicket,6,0,6,6,,BackOfALength,OutsideOff,NotOut,Middled,BackFoot,Slog,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,14,False,False,True,False,True,False,6,0,0,0,0,False,True,
1107284,2,9.0,12.0,0.0,0.0,18.0,0.0,12.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:05:03Z,3,8,False,,,,646,Saqib Mahmood,46,Phil Salt,11452,Matty Hurst,270,40,Bowler,0,0,0,0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,14,False,False,True,False,True,False,0,0,0,0,0,False,False,
1107284,2,9.0,12.0,0.0,0.0,18.0,0.0,12.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:05:32Z,4,9,False,,,,646,Saqib Mahmood,46,Phil Salt,11452,Matty Hurst,247,56,Silly Mid Off,0,0,0,0,,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,14,False,False,True,False,True,False,0,0,0,0,0,False,False,
1107284,2,9.0,12.0,0.0,0.0,18.0,0.0,12.0,39985,,22842,The Hundred 2025 - Men,1,928,Manchester Originals Men,924,Oval Invincibles Men,2025-08-09T19:06:18Z,5,10,False,,,,646,Saqib Mahmood,46,Phil Salt,11452,Matty Hurst,253,196,Long Off,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,14,False,False,True,False,True,False,4,0,0,0,0,False,True,
