over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
816687,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:00:44Z,1,1,False,456.0,Craig Overton,402.0,Alex Hales,81.0,Dawid Malan,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Left,FrontFoot,Leave,SeamIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,True,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
816687,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:01:17Z,2,2,False,456.0,Craig Overton,402.0,Alex Hales,81.0,Dawid Malan,331.0,101.0,Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Worked,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
816687,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:02:05Z,3,3,False,456.0,Craig Overton,81.0,Dawid Malan,402.0,Alex Hales,297.0,98.0,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
816687,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:02:37Z,4,4,False,456.0,Craig Overton,81.0,Dawid Malan,402.0,Alex Hales,127.0,218.0,Fine Leg,4.0,0,4,4.0,BackOfALength,DownLeg,NotOut,WellTimed,MovesInfront,Slog,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,23.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
816687,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:03:13Z,5,5,False,456.0,Craig Overton,81.0,Dawid Malan,402.0,Alex Hales,206.0,78.0,Mid Wicket,0.0,0,0,0.0,HalfVolley,OutsideOff,NotOut,MisTimed,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
816688,2,5.0,5.0,0.0,0.0,10.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:04:07Z,1,6,False,2684.0,George Garton,81.0,Dawid Malan,402.0,Alex Hales,345.0,90.0,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
816688,2,5.0,5.0,0.0,0.0,10.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:04:38Z,2,7,False,2684.0,George Garton,81.0,Dawid Malan,402.0,Alex Hales,202.0,208.0,Deep Mid Wicket,4.0,0,4,4.0,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Flick,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,23.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
816688,2,5.0,5.0,0.0,0.0,10.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:05:16Z,3,8,False,2684.0,George Garton,81.0,Dawid Malan,402.0,Alex Hales,280.0,34.0,Silly Mid Off,0.0,0,0,0.0,Yorker,OutsideOff,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
816688,2,5.0,5.0,0.0,0.0,10.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:05:45Z,4,9,False,2684.0,George Garton,81.0,Dawid Malan,402.0,Alex Hales,258.0,89.0,Mid On,1.0,0,1,1.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
816688,2,5.0,5.0,0.0,0.0,10.0,0.0,5.0,30646,,16350,The Hundred 2023 - Men,1,931,Trent Rockets Men,930,Southern Brave Men,2023-08-01T23:06:26Z,5,10,False,2684.0,George Garton,402.0,Alex Hales,81.0,Dawid Malan,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,FullToss,OutsideOff,NotOut,Missed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,23.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
