over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1109428,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:00:21Z,1,1,False,7795,Sonny Baker,1075,Steve Smith,195,Jonny Bairstow,159,41,Gully,0,0,0,0,LengthBall,OutsideOff,Lbw,HitHelmet,BackFoot,Worked,InSwinger,Over,Fast,Right,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,61,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109428,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:01:11Z,2,2,False,7795,Sonny Baker,1075,Steve Smith,195,Jonny Bairstow,19,139,Deep Backward Square Leg,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,61,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1109428,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:02:04Z,3,3,False,7795,Sonny Baker,195,Jonny Bairstow,1075,Steve Smith,270,40,Bowler,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109428,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:02:39Z,4,4,False,7795,Sonny Baker,195,Jonny Bairstow,1075,Steve Smith,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109428,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:03:15Z,5,5,True,7795,Sonny Baker,195,Jonny Bairstow,1075,Steve Smith,120,50,Second Slip,0,0,0,0,LengthBall,OutsideOff,NotOut,OutsideEdge,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False,,Caught,195.0,Jonny Bairstow,Caught
1109429,2,3.0,5.0,0.0,0.0,6.0,1.0,5.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:04:58Z,1,6,False,7795,Sonny Baker,45,Luke Wells,1075,Steve Smith,307,97,Mid Off,1,0,1,1,LengthBall,OffStump,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1109429,2,3.0,5.0,0.0,0.0,6.0,1.0,5.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:05:43Z,2,7,False,7795,Sonny Baker,1075,Steve Smith,45,Luke Wells,214,52,Short Extra Cover,0,0,0,0,LengthBall,Wide,NotOut,None,BackFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109429,2,3.0,5.0,0.0,0.0,6.0,1.0,5.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:06:19Z,3,8,False,7795,Sonny Baker,1075,Steve Smith,45,Luke Wells,214,6,Silly Point,0,0,0,0,BackOfALength,Wide,NotOut,InsideEdge,BackFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109429,2,3.0,5.0,0.0,0.0,6.0,1.0,5.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:07:01Z,4,9,False,7795,Sonny Baker,1075,Steve Smith,45,Luke Wells,210,55,Short Extra Cover,0,0,0,0,BackOfALength,Wide,NotOut,None,BackFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109429,2,3.0,5.0,0.0,0.0,6.0,1.0,5.0,40056,,22855,The Hundred 2025 - Men,1,925,Welsh Fire Men,928,Manchester Originals Men,2025-08-13T23:07:39Z,5,10,False,7795,Sonny Baker,1075,Steve Smith,45,Luke Wells,166,188,Deep Backward Point,4,0,4,4,LengthBall,Wide,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
