over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
421055,1,16.0,16.0,0.0,0.0,16.0,0.0,16.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:00:16Z,1,1,False,55,Danny Briggs,597,Tom Banton,195,Jonny Bairstow,220,46,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,80,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,
421055,1,16.0,16.0,0.0,0.0,16.0,0.0,16.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:00:45Z,2,2,False,55,Danny Briggs,597,Tom Banton,195,Jonny Bairstow,244,215,Long Off,6,0,6,6,LengthBall,MiddleStump,NotOut,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,True,False,80,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
421055,1,16.0,16.0,0.0,0.0,16.0,0.0,16.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:01:24Z,3,3,False,55,Danny Briggs,597,Tom Banton,195,Jonny Bairstow,298,232,Long On,6,0,6,6,LengthBall,LegStump,NotOut,WellTimed,DownTheTrack,Slog,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,True,False,80,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
421055,1,16.0,16.0,0.0,0.0,16.0,0.0,16.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:01:58Z,4,4,False,55,Danny Briggs,597,Tom Banton,195,Jonny Bairstow,17,186,Deep Backward Square Leg,4,0,4,4,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Sweep,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
421055,1,16.0,16.0,0.0,0.0,16.0,0.0,16.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:02:27Z,5,5,False,55,Danny Briggs,597,Tom Banton,195,Jonny Bairstow,183,80,Point,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
421057,2,9.0,2.0,0.0,0.0,18.0,0.0,2.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:03:18Z,1,6,False,456,Craig Overton,597,Tom Banton,195,Jonny Bairstow,325,60,Short Mid Wicket,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
421057,2,9.0,2.0,0.0,0.0,18.0,0.0,2.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:03:48Z,2,7,False,456,Craig Overton,597,Tom Banton,195,Jonny Bairstow,90,48,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,NotOut,Missed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
421057,2,9.0,2.0,0.0,0.0,18.0,0.0,2.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:04:16Z,3,8,False,456,Craig Overton,597,Tom Banton,195,Jonny Bairstow,212,55,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
421057,2,9.0,2.0,0.0,0.0,18.0,0.0,2.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:04:44Z,4,9,False,456,Craig Overton,597,Tom Banton,195,Jonny Bairstow,18,135,Deep Backward Square Leg,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
421057,2,9.0,2.0,0.0,0.0,18.0,0.0,2.0,12507,,11196,The Men's Hundred 2021,1,925,Welsh Fire Men,930,Southern Brave Men,2021-07-27T23:05:24Z,5,10,False,456,Craig Overton,195,Jonny Bairstow,597,Tom Banton,166,142,Deep Backward Point,1,0,1,1,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,80,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
