over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
75493,1,16.0,12.0,0.0,0.0,12.0,12.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:30:26Z,1,False,,,,53.0,Jofra Archer,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,70.0,144.0,Right,Third Man,1.0,0,1,1.0,,LengthBall,Null,Edged,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
75493,1,16.0,12.0,0.0,0.0,12.0,12.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:31:04Z,2,False,,,,53.0,Jofra Archer,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,111.0,139.0,Left,Third Man,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
75493,1,16.0,12.0,0.0,0.0,12.0,12.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:31:37Z,3,False,,,,53.0,Jofra Archer,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,204.0,59.0,Right,Short Mid Wicket,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75493,1,16.0,12.0,0.0,0.0,12.0,12.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:32:07Z,4,False,,,,53.0,Jofra Archer,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,168.0,114.0,Right,Backward Square Leg,2.0,0,2,2.0,,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
75493,1,16.0,12.0,0.0,0.0,12.0,12.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:32:41Z,5,False,,,,53.0,Jofra Archer,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,107.0,177.0,Right,Fine Leg,4.0,0,4,4.0,,Short,Null,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
75493,1,16.0,12.0,0.0,0.0,12.0,12.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:33:14Z,6,False,,,,53.0,Jofra Archer,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,356.0,186.0,Right,Deep Point,4.0,0,4,4.0,,BackOfALength,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,119.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
75495,2,11.33,5.0,0.0,1.0,5.0,17.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:34:49Z,1,False,,,,199.0,Chris Woakes,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,120.0,50.0,Left,Second Slip,0.0,0,0,0.0,,LengthBall,Null,Edged,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,92.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75495,2,11.33,5.0,0.0,1.0,5.0,17.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:35:21Z,2,False,,,,199.0,Chris Woakes,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,92.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
75495,2,11.33,5.0,0.0,1.0,5.0,17.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:35:51Z,2,False,,,,199.0,Chris Woakes,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,92.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75495,2,11.33,5.0,0.0,1.0,5.0,17.0,0.0,1710,,5319,World Cup warm-up matches,1,6,Afghanistan Men,1,England Men,2019-05-27T10:36:22Z,3,False,,,,199.0,Chris Woakes,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,134.0,83.0,Left,Short Third Man,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,92.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
