over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
75494,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:31:43Z,1,False,724.0,Mitchell Starc,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,75.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
75494,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:32:18Z,2,False,724.0,Mitchell Starc,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,1.0,56.0,Right,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,75.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
75494,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:32:58Z,3,False,724.0,Mitchell Starc,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,Null,NoShot,0,Leave,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,75.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
75494,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:33:37Z,4,False,724.0,Mitchell Starc,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,92.0,165.0,Right,Fine Leg,4.0,0,4,4.0,BackOfALength,Null,Edged,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,75.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
75494,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:34:24Z,5,False,724.0,Mitchell Starc,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,353.0,17.0,Right,Silly Point,0.0,0,0,0.0,LengthBall,Null,HitPad,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,75.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
75494,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:35:12Z,6,False,724.0,Mitchell Starc,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,355.0,178.0,Right,Deep Point,4.0,0,4,4.0,LengthBall,Null,HitHard,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,75.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
75496,2,6.0,1.0,0.0,0.0,9.0,0.0,1.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:36:21Z,1,False,1149.0,Pat Cummins,703.0,Dimuth Karunaratne,704.0,Lahiru Thirimanne,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
75496,2,6.0,1.0,0.0,0.0,9.0,0.0,1.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:36:59Z,2,False,1149.0,Pat Cummins,703.0,Dimuth Karunaratne,704.0,Lahiru Thirimanne,243.0,78.0,Right,Mid On,1.0,0,1,1.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
75496,2,6.0,1.0,0.0,0.0,9.0,0.0,1.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:37:40Z,3,False,1149.0,Pat Cummins,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
75496,2,6.0,1.0,0.0,0.0,9.0,0.0,1.0,1711,,5326,World Cup warm-up matches,1,9,Sri Lanka Men,23,Australia Men,2019-05-27T10:38:21Z,4,False,1149.0,Pat Cummins,704.0,Lahiru Thirimanne,703.0,Dimuth Karunaratne,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,80.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
