over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:29:55Z,1,False,,,,463.0,Matt Henry,1417.0,Chris Gayle,1986.0,Evin Lewis,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:30:26Z,2,False,,,,463.0,Matt Henry,1417.0,Chris Gayle,1986.0,Evin Lewis,128.0,140.0,Right,Fine Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:31:09Z,3,False,,,,463.0,Matt Henry,1986.0,Evin Lewis,1417.0,Chris Gayle,323.0,84.0,Right,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:31:45Z,4,False,,,,463.0,Matt Henry,1986.0,Evin Lewis,1417.0,Chris Gayle,217.0,50.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:32:15Z,5,False,,,,463.0,Matt Henry,1986.0,Evin Lewis,1417.0,Chris Gayle,143.0,110.0,Right,Fine Leg,1.0,2,2,0.0,,LengthBall,Null,HitPad,0,Glance,Null,Over,Fast,Left,Null,FrontFoot,False,True,False,True,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,1.0,False,False,
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:33:05Z,5,False,,,,463.0,Matt Henry,1417.0,Chris Gayle,1986.0,Evin Lewis,169.0,79.0,Right,Backward Square Leg,0.0,0,0,0.0,,LengthBall,Null,Edged,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
76258,1,6.0,6.0,0.0,2.0,7.0,7.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:33:46Z,6,False,,,,463.0,Matt Henry,1417.0,Chris Gayle,1986.0,Evin Lewis,217.0,193.0,Right,Deep Mid Wicket,4.0,0,4,4.0,,BackOfALength,Null,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,
76259,2,5.33,1.0,0.0,0.0,1.0,8.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:35:22Z,1,False,,,,1164.0,Trent Boult,1986.0,Evin Lewis,1417.0,Chris Gayle,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,55.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
76259,2,5.33,1.0,0.0,0.0,1.0,8.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:35:55Z,2,False,,,,1164.0,Trent Boult,1986.0,Evin Lewis,1417.0,Chris Gayle,325.0,85.0,Right,Extra Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
76259,2,5.33,1.0,0.0,0.0,1.0,8.0,0.0,1726,,5324,World Cup warm-up matches,1,24,West Indies Men,25,New Zealand Men,2019-05-28T10:36:50Z,3,False,,,,1164.0,Trent Boult,1417.0,Chris Gayle,1986.0,Evin Lewis,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,Short,Null,NoShot,0,Leave,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
