over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
75003,1,8.0,5.0,0.0,0.0,5.0,5.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:30:02Z,1,False,,,,828.0,Dawlat Zadran,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75003,1,8.0,5.0,0.0,0.0,5.0,5.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:31:25Z,2,False,,,,828.0,Dawlat Zadran,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75003,1,8.0,5.0,0.0,0.0,5.0,5.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:32:00Z,3,False,,,,828.0,Dawlat Zadran,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75003,1,8.0,5.0,0.0,0.0,5.0,5.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:32:37Z,4,False,,,,828.0,Dawlat Zadran,567.0,Imam Ul Haq,566.0,Fakhar Zaman,183.0,177.0,Right,Deep Square Leg,4.0,0,4,4.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
75003,1,8.0,5.0,0.0,0.0,5.0,5.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:33:20Z,5,False,,,,828.0,Dawlat Zadran,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75003,1,8.0,5.0,0.0,0.0,5.0,5.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:33:53Z,6,False,,,,828.0,Dawlat Zadran,567.0,Imam Ul Haq,566.0,Fakhar Zaman,223.0,36.0,Right,Short Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
75004,2,6.67,6.0,0.0,0.0,6.0,11.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:35:22Z,1,False,,,,271.0,Mujeeb Ur Rahman,567.0,Imam Ul Haq,566.0,Fakhar Zaman,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
75004,2,6.67,6.0,0.0,0.0,6.0,11.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:35:38Z,2,False,,,,271.0,Mujeeb Ur Rahman,567.0,Imam Ul Haq,566.0,Fakhar Zaman,188.0,55.0,Right,Short Mid Wicket,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
75004,2,6.67,6.0,0.0,0.0,6.0,11.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:36:07Z,3,False,,,,271.0,Mujeeb Ur Rahman,566.0,Fakhar Zaman,567.0,Imam Ul Haq,165.0,91.0,Right,Backward Square Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
75004,2,6.67,6.0,0.0,0.0,6.0,11.0,0.0,1698,,5320,World Cup warm-up matches,1,11,Pakistan Men,6,Afghanistan Men,2019-05-24T10:36:31Z,4,False,,,,271.0,Mujeeb Ur Rahman,567.0,Imam Ul Haq,566.0,Fakhar Zaman,209.0,167.0,Right,Deep Mid Wicket,2.0,0,2,2.0,,BackOfALength,Null,Played,0,Pull,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
