over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,referralOutcomeId
75402,30,5.12,2.0,1.0,0.0,151.0,3.0,2.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:12:06Z,3,False,,,,613.0,,1371.0,Ross Taylor,160.0,Kane Williamson,192.0,77.0,Left,Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
75402,30,5.12,2.0,1.0,0.0,151.0,3.0,2.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:12:32Z,4,False,,,,613.0,,160.0,Kane Williamson,1371.0,Ross Taylor,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75402,30,5.12,2.0,1.0,0.0,151.0,3.0,2.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:12:52Z,5,True,Caught,160.0,Kane Williamson,613.0,,160.0,Kane Williamson,1371.0,Ross Taylor,171.0,80.0,Left,Point,0.0,0,0,0.0,Caught,HalfVolley,Null,Edged,0,Flick,Null,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75402,30,5.12,2.0,1.0,0.0,151.0,3.0,2.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:15:32Z,6,False,,,,613.0,,1060.0,Henry Nicholls,1371.0,Ross Taylor,306.0,7.0,Right,Silly Point,0.0,0,0,0.0,,LengthBall,Null,HitPad,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75406,31,4.98,1.0,0.0,0.0,152.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:16:37Z,1,False,,,,517.0,Ravindra Jadeja,1371.0,Ross Taylor,1060.0,Henry Nicholls,167.0,69.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75406,31,4.98,1.0,0.0,0.0,152.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:16:59Z,2,False,,,,517.0,Ravindra Jadeja,1371.0,Ross Taylor,1060.0,Henry Nicholls,294.0,124.0,Left,Mid On,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
75406,31,4.98,1.0,0.0,0.0,152.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:17:41Z,3,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,163.0,41.0,Right,Leg Gully,0.0,0,0,0.0,,LengthBall,Null,Edged,0,Sweep,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75406,31,4.98,1.0,0.0,0.0,152.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:18:07Z,4,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75406,31,4.98,1.0,0.0,0.0,152.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:18:13Z,5,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,78.0,8.0,Right,Short Leg,0.0,0,0,0.0,,LengthBall,Null,MisTimed,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75406,31,4.98,1.0,0.0,0.0,152.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:18:34Z,6,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,223.0,65.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75409,32,5.17,12.0,0.0,0.0,164.0,3.0,12.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:19:45Z,1,False,,,,613.0,,1371.0,Ross Taylor,1060.0,Henry Nicholls,203.0,141.0,Left,Deep Cover,2.0,0,2,2.0,,LengthBall,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,
75409,32,5.17,12.0,0.0,0.0,164.0,3.0,12.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:20:13Z,2,False,,,,613.0,,1371.0,Ross Taylor,1060.0,Henry Nicholls,153.0,164.0,Left,Third Man,4.0,0,4,4.0,,LengthBall,Null,Edged,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,
75409,32,5.17,12.0,0.0,0.0,164.0,3.0,12.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:20:48Z,3,False,,,,613.0,,1371.0,Ross Taylor,1060.0,Henry Nicholls,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75409,32,5.17,12.0,0.0,0.0,164.0,3.0,12.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:21:06Z,4,False,,,,613.0,,1371.0,Ross Taylor,1060.0,Henry Nicholls,180.0,174.0,Left,Deep Point,4.0,0,4,4.0,,BackOfALength,Null,HitHard,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,
75409,32,5.17,12.0,0.0,0.0,164.0,3.0,12.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:21:37Z,5,False,,,,613.0,,1371.0,Ross Taylor,1060.0,Henry Nicholls,227.0,142.0,Left,Deep Extra Cover,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
75409,32,5.17,12.0,0.0,0.0,164.0,3.0,12.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:22:21Z,6,False,,,,613.0,,1060.0,Henry Nicholls,1371.0,Ross Taylor,236.0,163.0,Right,Long On,1.0,0,1,1.0,,FullToss,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
75411,33,5.05,1.0,0.0,0.0,165.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:23:28Z,1,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,346.0,17.0,Right,Silly Point,0.0,0,0,0.0,,LengthBall,Null,HitPad,0,Sweep,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75411,33,5.05,1.0,0.0,0.0,165.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:23:44Z,2,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,174.0,78.0,Right,Square Leg,0.0,0,0,0.0,,LengthBall,Null,Played,0,Sweep,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75411,33,5.05,1.0,0.0,0.0,165.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:24:05Z,3,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,318.0,45.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75411,33,5.05,1.0,0.0,0.0,165.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:24:26Z,4,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,200.0,21.0,Right,Short Leg,0.0,0,0,0.0,,LengthBall,Null,HitPad,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75411,33,5.05,1.0,0.0,0.0,165.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:24:44Z,5,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,208.0,64.0,Right,Short Mid Wicket,0.0,0,0,0.0,,HalfVolley,Null,Played,0,Worked,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75411,33,5.05,1.0,0.0,0.0,165.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:24:57Z,6,False,,,,517.0,Ravindra Jadeja,1060.0,Henry Nicholls,1371.0,Ross Taylor,197.0,120.0,Right,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
75414,34,4.96,1.0,0.0,0.0,166.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:26:38Z,1,False,,,,615.0,,1060.0,Henry Nicholls,1371.0,Ross Taylor,260.0,81.0,Right,Mid On,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75414,34,4.96,1.0,0.0,0.0,166.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:26:58Z,2,False,,,,615.0,,1060.0,Henry Nicholls,1371.0,Ross Taylor,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75414,34,4.96,1.0,0.0,0.0,166.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:27:18Z,3,False,,,,615.0,,1060.0,Henry Nicholls,1371.0,Ross Taylor,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
75414,34,4.96,1.0,0.0,0.0,166.0,3.0,1.0,1704,,5321,World Cup warm-up matches,2,25,New Zealand Men,3,India Men,2019-05-25T16:27:40Z,4,False,,,,615.0,,1060.0,Henry Nicholls,1371.0,Ross Taylor,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,74.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
