over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
175629,5,3.33,2.0,0.0,0.0,15.0,2.0,2.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:19:52Z,2,False,,,,3898,Cameron McClure,3884,Dhruv Kant,2907,Lachlan Hearne,196,77,Left,Cover,0,0,0,0,,BackOfALength,Null,NotOut,HitHard,0,BackwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
175629,5,3.33,2.0,0.0,0.0,15.0,2.0,2.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:20:29Z,3,False,,,,3898,Cameron McClure,3884,Dhruv Kant,2907,Lachlan Hearne,355,80,Left,Square Leg,1,0,1,1,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,1,0,0,0,0,False,False
175629,5,3.33,2.0,0.0,0.0,15.0,2.0,2.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:21:14Z,4,False,,,,3898,Cameron McClure,2907,Lachlan Hearne,3884,Dhruv Kant,299,97,Right,Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
175629,5,3.33,2.0,0.0,0.0,15.0,2.0,2.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:21:46Z,5,False,,,,3898,Cameron McClure,2907,Lachlan Hearne,3884,Dhruv Kant,248,88,Right,Mid On,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
175629,5,3.33,2.0,0.0,0.0,15.0,2.0,2.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:22:22Z,6,False,,,,3898,Cameron McClure,2907,Lachlan Hearne,3884,Dhruv Kant,292,56,Right,Silly Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
175631,6,2.73,0.0,1.0,0.0,15.0,3.0,,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:23:10Z,1,True,Caught,3884.0,Dhruv Kant,3896,Triyan De Silva,3884,Dhruv Kant,2907,Lachlan Hearne,90,48,Left,Wicketkeeper,0,0,0,0,Caught,Yorker,Null,NotOut,Edged,0,Steer,Null,Over,Medium,Right,Out1stUmpire,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
175631,6,2.73,0.0,1.0,0.0,15.0,3.0,,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:25:02Z,2,False,,,,3896,Triyan De Silva,3885,Zeeshaan Ahmed,2907,Lachlan Hearne,200,73,Left,Cover,0,0,0,0,,Yorker,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,221,False,False,True,False,False,False,0,0,0,0,0,False,False
175631,6,2.73,0.0,1.0,0.0,15.0,3.0,,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:25:38Z,3,False,,,,3896,Triyan De Silva,3885,Zeeshaan Ahmed,2907,Lachlan Hearne,90,48,Left,Wicketkeeper,0,0,0,0,,HalfVolley,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,221,False,False,True,False,False,False,0,0,0,0,0,False,False
175631,6,2.73,0.0,1.0,0.0,15.0,3.0,,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:26:04Z,4,False,,,,3896,Triyan De Silva,3885,Zeeshaan Ahmed,2907,Lachlan Hearne,90,48,Left,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,221,False,False,True,False,False,False,0,0,0,0,0,False,False
175631,6,2.73,0.0,1.0,0.0,15.0,3.0,,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:26:33Z,5,False,,,,3896,Triyan De Silva,3885,Zeeshaan Ahmed,2907,Lachlan Hearne,322,17,Left,Short Leg,0,0,0,0,,HalfVolley,Null,NotOut,Edged,0,Drive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,221,False,False,True,False,False,False,0,0,0,0,0,False,False
175631,6,2.73,0.0,1.0,0.0,15.0,3.0,,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:27:07Z,6,False,,,,3896,Triyan De Silva,3885,Zeeshaan Ahmed,2907,Lachlan Hearne,90,48,Left,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,NoShot,0,ShouldersArms,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,221,False,False,True,False,False,False,0,0,0,0,0,False,False
175633,7,3.38,8.0,0.0,0.0,22.0,3.0,8.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:27:56Z,1,False,,,,3898,Cameron McClure,2907,Lachlan Hearne,3885,Zeeshaan Ahmed,306,103,Right,Mid Off,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
175633,7,3.38,8.0,0.0,0.0,22.0,3.0,8.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:28:30Z,2,False,,,,3898,Cameron McClure,2907,Lachlan Hearne,3885,Zeeshaan Ahmed,288,163,Right,Long Off,3,0,3,3,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,3,0,0,0,0,False,False
175633,7,3.38,8.0,0.0,0.0,22.0,3.0,8.0,3874,,7142,U19 National Champs Final - Men,1,286,NSW Metro U19,940,Vic Country U19,2019-12-12T13:29:20Z,3,False,,,,3898,Cameron McClure,3885,Zeeshaan Ahmed,2907,Lachlan Hearne,341,191,Left,Deep Mid Wicket,4,0,4,4,,HalfVolley,Null,NotOut,HitHard,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,4,0,0,0,0,False,True
