over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
50315,1,0.0,1.0,0.0,0.0,1.0,,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:15:31Z,1,False,576.0,Usman Shinwari,287.0,Usman Khawaja,220.0,Aaron Finch,0.0,0.0,Right,-,0.0,0,0,0.0,LengthBall,OutsideOff,Left,FrontFoot,Leave,SeamIn,Over,Fast,Right,Null,Null,False,False,False,False,False,False,32.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50315,1,0.0,1.0,0.0,0.0,1.0,,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:16:12Z,2,False,576.0,Usman Shinwari,287.0,Usman Khawaja,220.0,Aaron Finch,322.0,54.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50315,1,0.0,1.0,0.0,0.0,1.0,,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:16:49Z,3,False,576.0,Usman Shinwari,287.0,Usman Khawaja,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,ShouldersArms,FrontFoot,ShouldersArms,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50315,1,0.0,1.0,0.0,0.0,1.0,,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:17:25Z,4,False,576.0,Usman Shinwari,287.0,Usman Khawaja,220.0,Aaron Finch,256.0,4.0,Right,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,InsideEdge,NoMovement,BackwardDefensive,SeamIn,Over,Fast,Right,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50315,1,0.0,1.0,0.0,0.0,1.0,,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:18:10Z,5,False,576.0,Usman Shinwari,287.0,Usman Khawaja,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,Missed,DownTheTrack,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50315,1,0.0,1.0,0.0,0.0,1.0,,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:18:51Z,6,True,576.0,Usman Shinwari,287.0,Usman Khawaja,220.0,Aaron Finch,0.0,0.0,Right,,0.0,0,0,0.0,HalfVolley,OutsideOff,Missed,NoMovement,Drive,SeamIn,Over,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,False,32.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,287.0,Usman Khawaja,Bowled,
50324,2,6.0,0.0,1.0,6.0,1.0,6.0,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:21:04Z,1,False,2464.0,Mohammad Hasnain,220.0,Aaron Finch,721.0,Shaun Marsh,0.0,0.0,Left,-,0.0,0,0,0.0,LengthBall,OutsideOff,ShouldersArms,FrontFoot,ShouldersArms,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,130.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50324,2,6.0,0.0,1.0,6.0,1.0,6.0,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:22:00Z,2,False,2464.0,Mohammad Hasnain,220.0,Aaron Finch,721.0,Shaun Marsh,324.0,116.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,130.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
50324,2,6.0,0.0,1.0,6.0,1.0,6.0,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:22:49Z,3,False,2464.0,Mohammad Hasnain,721.0,Shaun Marsh,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,ShouldersArms,NoMovement,ShouldersArms,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,130.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
50324,2,6.0,0.0,1.0,6.0,1.0,6.0,1130,,5063,Pakistan v Australia ODIs - Men,1,23,Australia Men,11,Pakistan Men,2019-03-27T11:23:26Z,4,False,2464.0,Mohammad Hasnain,721.0,Shaun Marsh,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,Left,BackFoot,Leave,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,130.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
