over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,referralOutcomeId
92968,6,8.73,6.0,0.0,0.0,48.0,0.0,6.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:54:41Z,2,False,,,,726.0,Nathan Lyon,729.0,Quinton de Kock,668.0,Aiden Markram,295.0,40.0,Right,Silly Mid Off,0.0,0,0,0.0,,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
92968,6,8.73,6.0,0.0,0.0,48.0,0.0,6.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:55:01Z,3,False,,,,726.0,Nathan Lyon,729.0,Quinton de Kock,668.0,Aiden Markram,289.0,132.0,Right,Long Off,1.0,0,1,1.0,,LengthBall,OffStump,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
92968,6,8.73,6.0,0.0,0.0,48.0,0.0,6.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:55:25Z,4,False,,,,726.0,Nathan Lyon,668.0,Aiden Markram,729.0,Quinton de Kock,279.0,209.0,Left,Long On,4.0,0,4,4.0,,LengthBall,OutsideOff,None,DownTheTrack,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,
92968,6,8.73,6.0,0.0,0.0,48.0,0.0,6.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:55:58Z,5,False,,,,726.0,Nathan Lyon,668.0,Aiden Markram,729.0,Quinton de Kock,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
92968,6,8.73,6.0,0.0,0.0,48.0,0.0,6.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:56:13Z,6,False,,,,726.0,Nathan Lyon,668.0,Aiden Markram,729.0,Quinton de Kock,337.0,61.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
92970,7,8.62,9.0,0.0,0.0,57.0,0.0,9.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:57:29Z,1,False,,,,1149.0,Pat Cummins,729.0,Quinton de Kock,668.0,Aiden Markram,275.0,198.0,Right,Long Off,4.0,0,4,4.0,,FullToss,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,
92970,7,8.62,9.0,0.0,0.0,57.0,0.0,9.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:58:15Z,2,False,,,,1149.0,Pat Cummins,729.0,Quinton de Kock,668.0,Aiden Markram,214.0,42.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,MiddleStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
92970,7,8.62,9.0,0.0,0.0,57.0,0.0,9.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:58:41Z,3,False,,,,1149.0,Pat Cummins,729.0,Quinton de Kock,668.0,Aiden Markram,246.0,92.0,Right,Mid On,0.0,0,0,0.0,,BackOfALength,MiddleStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
92970,7,8.62,9.0,0.0,0.0,57.0,0.0,9.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T13:59:31Z,4,False,,,,1149.0,Pat Cummins,729.0,Quinton de Kock,668.0,Aiden Markram,335.0,190.0,Right,Deep Cover,4.0,0,4,4.0,,LengthBall,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,
92970,7,8.62,9.0,0.0,0.0,57.0,0.0,9.0,2029,,188,ICC Men's ODI World Cup 2019,1,21,South Africa Men,23,Australia Men,2019-07-06T14:00:09Z,5,False,,,,1149.0,Pat Cummins,729.0,Quinton de Kock,668.0,Aiden Markram,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,MiddleStump,Left,NoMovement,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
