over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:32:57Z,1,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,LengthBall,OutsideOff,Left,FrontFoot,Leave,AwaySwinger,Over,Fast,Right,Null,Null,True,False,False,False,False,False,27.0,False,True,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:33:30Z,1,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,ShouldersArms,BackFoot,Leave,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:34:04Z,2,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,ShouldersArms,BackFoot,Leave,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:34:32Z,3,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,Missed,BackFoot,BackwardDefensive,SeamAway,Over,Fast,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:35:05Z,4,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,341.0,67.0,Right,Cover,0.0,0,0,0.0,,FullToss,OutsideOff,None,BackFoot,BackwardDefensive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:35:35Z,5,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,Missed,BackFoot,BackwardDefensive,SeamAway,Over,Fast,Right,NotOut2ndUmpire,Null,False,False,False,False,False,True,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught
77896,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:36:18Z,6,False,,,,1724.0,Sheldon Cottrell,567.0,Imam Ul Haq,566.0,Fakhar Zaman,351.0,23.0,Right,Silly Point,0.0,0,0,0.0,,HalfVolley,OutsideOff,InsideEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
77897,2,7.33,10.0,0.0,0.0,10.0,11.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:37:40Z,1,False,,,,628.0,Jason Holder,566.0,Fakhar Zaman,567.0,Imam Ul Haq,275.0,172.0,Right,Long Off,3.0,0,3,3.0,,LengthBall,LegStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,True,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,
77897,2,7.33,10.0,0.0,0.0,10.0,11.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:38:31Z,2,False,,,,628.0,Jason Holder,567.0,Imam Ul Haq,566.0,Fakhar Zaman,296.0,80.0,Right,Mid Off,1.0,0,1,1.0,,LengthBall,MiddleStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
77897,2,7.33,10.0,0.0,0.0,10.0,11.0,0.0,1753,,139,ICC Men's ODI World Cup 2019,1,11,Pakistan Men,24,West Indies Men,2019-05-31T10:39:08Z,3,False,,,,628.0,Jason Holder,566.0,Fakhar Zaman,567.0,Imam Ul Haq,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OffStump,ShouldersArms,FrontFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
