over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:06:08Z,1,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,729.0,Quinton de Kock,159.0,113.0,Left,Backward Point,1.0,0,1,1.0,,BackOfALength,MiddleStump,NotOut,ThickEdge,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:06:56Z,2,False,,,,637.0,Shaheen Afridi,729.0,Quinton de Kock,883.0,Hashim Amla,341.0,37.0,Right,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,MisTimed,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:07:35Z,3,False,,,,637.0,Shaheen Afridi,729.0,Quinton de Kock,883.0,Hashim Amla,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,HalfVolley,OffStump,NotOut,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:08:05Z,4,False,,,,637.0,Shaheen Afridi,729.0,Quinton de Kock,883.0,Hashim Amla,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,Missed,NoMovement,Drive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:08:34Z,5,False,,,,637.0,Shaheen Afridi,729.0,Quinton de Kock,883.0,Hashim Amla,344.0,69.0,Right,Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:09:11Z,6,False,,,,637.0,Shaheen Afridi,729.0,Quinton de Kock,883.0,Hashim Amla,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,LegStump,NotOut,PlayAndMissLegSide,NoMovement,Glance,NoMovement,Over,Fast,Right,Null,Null,True,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
42151,1,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:09:46Z,6,True,Lbw,729.0,Quinton de Kock,637.0,Shaheen Afridi,729.0,Quinton de Kock,883.0,Hashim Amla,0.0,0.0,Right,,0.0,0,0,0.0,LBW,LengthBall,OffStump,NotOut,HitPad,FrontFoot,Drive,SeamAway,Over,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False
42152,2,12.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:12:54Z,1,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,185.0,193.0,Left,Deep Point,4.0,0,4,4.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
42152,2,12.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:13:45Z,2,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,325.0,55.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42152,2,12.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:14:28Z,3,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,326.0,56.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42152,2,12.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:15:27Z,4,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,207.0,73.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42152,2,12.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:15:54Z,5,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,227.0,232.0,Left,Deep Extra Cover,4.0,0,4,4.0,,HalfVolley,OffStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
42152,2,12.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:16:53Z,6,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,197.0,213.0,Left,Deep Cover,4.0,0,4,4.0,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
42153,3,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:18:01Z,1,False,,,,637.0,Shaheen Afridi,669.0,Reeza Hendricks,883.0,Hashim Amla,261.0,78.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,ForwardDefensive,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42153,3,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:18:27Z,2,False,,,,637.0,Shaheen Afridi,669.0,Reeza Hendricks,883.0,Hashim Amla,285.0,31.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,NoMovement,ForwardDefensive,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42153,3,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:19:21Z,3,False,,,,637.0,Shaheen Afridi,669.0,Reeza Hendricks,883.0,Hashim Amla,349.0,80.0,Left,Square Leg,1.0,0,1,1.0,,LengthBall,OffStump,NotOut,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42153,3,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:19:50Z,4,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,669.0,Reeza Hendricks,277.0,21.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,MisTimed,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42153,3,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:20:16Z,5,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,669.0,Reeza Hendricks,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Left,NoMovement,NoShot,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42153,3,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:20:53Z,6,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,669.0,Reeza Hendricks,327.0,63.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:22:12Z,1,False,,,,576.0,Usman Shinwari,669.0,Reeza Hendricks,883.0,Hashim Amla,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:22:55Z,2,False,,,,576.0,Usman Shinwari,669.0,Reeza Hendricks,883.0,Hashim Amla,329.0,58.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:23:40Z,3,False,,,,576.0,Usman Shinwari,669.0,Reeza Hendricks,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:24:25Z,4,False,,,,576.0,Usman Shinwari,669.0,Reeza Hendricks,883.0,Hashim Amla,342.0,63.0,Left,Mid Wicket,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:25:13Z,5,False,,,,576.0,Usman Shinwari,669.0,Reeza Hendricks,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Wide,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Round,Fast,Right,Null,Null,True,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:25:58Z,5,False,,,,576.0,Usman Shinwari,669.0,Reeza Hendricks,883.0,Hashim Amla,157.0,106.0,Left,Backward Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42154,4,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:27:05Z,6,False,,,,576.0,Usman Shinwari,883.0,Hashim Amla,669.0,Reeza Hendricks,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Left,FrontFoot,NoShot,AwaySwinger,Round,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42156,5,,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:28:10Z,1,True,Caught,669.0,Reeza Hendricks,637.0,Shaheen Afridi,669.0,Reeza Hendricks,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Caught,BackOfALength,DownLeg,NotOut,InsideEdge,BackFoot,Glance,InSwinger,Round,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42156,5,,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:30:52Z,2,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OffStump,NotOut,Left,FrontFoot,NoShot,InSwinger,Round,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42156,5,,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:31:30Z,3,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,MiddleStump,NotOut,ShouldersArms,NoMovement,NoShot,InSwinger,Round,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42156,5,,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:32:06Z,4,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,LegStump,Caught,Missed,NoMovement,BackwardDefensive,SeamAway,Round,Fast,Right,NotOut2ndUmpire,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42156,5,,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:33:00Z,5,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,337.0,67.0,Left,Mid Wicket,0.0,0,0,0.0,,BackOfALength,DownLeg,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42156,5,,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:33:33Z,6,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,222.0,54.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,LegStump,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:34:45Z,1,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,DownLeg,NotOut,PlayAndMissLegSide,NoMovement,Glance,InSwinger,Over,Fast,Right,Null,Null,True,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:35:23Z,1,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,331.0,69.0,Left,Mid Wicket,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,MisTimed,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:35:56Z,2,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,185.0,54.0,Left,Gully,0.0,0,0,0.0,,BackOfALength,LegStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:36:31Z,3,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,284.0,83.0,Left,Mid On,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,None,NoMovement,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:37:04Z,4,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,342.0,73.0,Left,Mid Wicket,0.0,0,0,0.0,,BackOfALength,DownLeg,Lbw,HitPad,NoMovement,Worked,NoMovement,Over,Fast,Right,NotOut1stUmpire,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:37:46Z,5,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,176.0,46.0,Left,Gully,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42159,6,2.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:38:36Z,6,False,,,,574.0,Mohammad Amir,883.0,Hashim Amla,715.0,Faf du Plessis,163.0,71.0,Left,Backward Point,1.0,0,1,1.0,,BackOfALength,LegStump,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:39:28Z,1,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,715.0,Faf du Plessis,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Flick,InSwinger,Over,Fast,Right,Null,Null,True,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:39:53Z,1,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,715.0,Faf du Plessis,143.0,140.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,LegStump,NotOut,OutsideEdge,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:40:34Z,2,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,288.0,86.0,Left,Mid On,0.0,0,0,0.0,,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:41:00Z,3,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,352.0,79.0,Left,Square Leg,1.0,0,1,1.0,,BackOfALength,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:41:36Z,4,False,,,,637.0,Shaheen Afridi,883.0,Hashim Amla,715.0,Faf du Plessis,280.0,87.0,Left,Mid On,1.0,0,1,1.0,,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:43:09Z,5,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,MiddleStump,NotOut,ShouldersArms,NoMovement,NoShot,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:43:56Z,6,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,DownLeg,Caught,PlayAndMissLegSide,BackFoot,Glance,NoMovement,Over,Fast,Right,NotOut2ndUmpire,Null,True,False,False,False,False,True,84.0,False,False,True,False,False,True,0.0,0.0,1.0,0.0,0.0,False,False
42161,7,6.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:45:53Z,6,False,,,,637.0,Shaheen Afridi,715.0,Faf du Plessis,883.0,Hashim Amla,149.0,124.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,OffStump,NotOut,None,NoMovement,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,102.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
42163,8,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:46:55Z,1,False,,,,574.0,Mohammad Amir,715.0,Faf du Plessis,883.0,Hashim Amla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,LegStump,NotOut,Missed,NoMovement,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42163,8,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:47:40Z,2,False,,,,574.0,Mohammad Amir,715.0,Faf du Plessis,883.0,Hashim Amla,220.0,42.0,Left,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,DownLeg,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
42163,8,1.0,888,,97,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-27T08:48:13Z,3,False,,,,574.0,Mohammad Amir,715.0,Faf du Plessis,883.0,Hashim Amla,256.0,75.0,Left,Mid Off,0.0,0,0,0.0,,BackOfALength,LegStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
