over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
68287,1,6.0,5.0,0.0,0.0,5.0,0.0,5.0,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:15:44Z,1,False,199.0,Chris Woakes,567.0,Imam Ul Haq,566.0,Fakhar Zaman,208.0,77.0,Right,Mid Wicket,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
68287,1,6.0,5.0,0.0,0.0,5.0,0.0,5.0,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:16:27Z,2,False,199.0,Chris Woakes,566.0,Fakhar Zaman,567.0,Imam Ul Haq,353.0,60.0,Right,Point,0.0,0,0,0.0,BackOfALength,DownLeg,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
68287,1,6.0,5.0,0.0,0.0,5.0,0.0,5.0,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:16:56Z,3,False,199.0,Chris Woakes,566.0,Fakhar Zaman,567.0,Imam Ul Haq,136.0,134.0,Right,Fine Leg,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
68287,1,6.0,5.0,0.0,0.0,5.0,0.0,5.0,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:17:35Z,4,False,199.0,Chris Woakes,567.0,Imam Ul Haq,566.0,Fakhar Zaman,290.0,23.0,Right,Silly Point,0.0,0,0,0.0,BackOfALength,DownLeg,InsideEdge,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
68287,1,6.0,5.0,0.0,0.0,5.0,0.0,5.0,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:18:06Z,5,False,199.0,Chris Woakes,567.0,Imam Ul Haq,566.0,Fakhar Zaman,111.0,139.0,Right,Fine Leg,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
68287,1,6.0,5.0,0.0,0.0,5.0,0.0,5.0,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:18:42Z,6,False,199.0,Chris Woakes,566.0,Fakhar Zaman,567.0,Imam Ul Haq,193.0,120.0,Right,Mid Wicket,2.0,0,2,2.0,LengthBall,DownLeg,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,119.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
68288,2,3.33,0.0,0.0,0.0,5.0,0.0,,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:20:13Z,1,False,53.0,Jofra Archer,567.0,Imam Ul Haq,566.0,Fakhar Zaman,212.0,62.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,DownLeg,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,29.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
68288,2,3.33,0.0,0.0,0.0,5.0,0.0,,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:20:52Z,2,False,53.0,Jofra Archer,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,DownLeg,Missed,NoMovement,BackwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
68288,2,3.33,0.0,0.0,0.0,5.0,0.0,,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:21:23Z,3,False,53.0,Jofra Archer,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,DownLeg,Left,BackFoot,Leave,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
68288,2,3.33,0.0,0.0,0.0,5.0,0.0,,1531,,131,England v Pakistan ODIs - Men's,1,11,Pakistan Men,1,England Men,2019-05-08T14:21:56Z,4,False,53.0,Jofra Archer,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,DownLeg,Missed,BackFoot,BackwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
