over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
47225,2,1,0,0,5.0,0.0,1.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:36:00Z,1,False,,,,363.0,Andy McBrine,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47225,2,1,0,0,5.0,0.0,1.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:36:16Z,2,False,,,,363.0,Andy McBrine,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,294.0,142.0,Left,Long On,1.0,0,1,1.0,,LengthBall,OutsideOff,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
47225,2,1,0,0,5.0,0.0,1.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:36:56Z,3,False,,,,363.0,Andy McBrine,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,304.0,84.0,Right,Mid Off,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47225,2,1,0,0,5.0,0.0,1.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:37:11Z,4,False,,,,363.0,Andy McBrine,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,217.0,61.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47225,2,1,0,0,5.0,0.0,1.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:37:28Z,5,False,,,,363.0,Andy McBrine,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,317.0,112.0,Right,Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,None,BackFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47225,2,1,0,0,5.0,0.0,1.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:37:49Z,6,False,,,,363.0,Andy McBrine,265.0,Hazratullah Zazai,829.0,Noor Ali Zadran,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,None,BackFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47226,3,2,0,0,7.0,0.0,2.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:38:52Z,1,False,,,,87.0,Tim Murtagh,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,299.0,50.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,85.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47226,3,2,0,0,7.0,0.0,2.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:39:28Z,2,False,,,,87.0,Tim Murtagh,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,85.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47226,3,2,0,0,7.0,0.0,2.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:40:01Z,3,False,,,,87.0,Tim Murtagh,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,197.0,50.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,85.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47226,3,2,0,0,7.0,0.0,2.0,1049,,4732,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-08T07:40:35Z,4,False,,,,87.0,Tim Murtagh,829.0,Noor Ali Zadran,265.0,Hazratullah Zazai,240.0,90.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,85.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
