over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
81216,2,2.67,1.0,1.0,0.0,1.0,4.0,0.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:38:42Z,5,False,1500,Kemar Roach,883,Hashim Amla,729,Quinton de Kock,183,19,Left,Silly Point,0,0,0,0,BackOfALength,OutsideOff,HitBody,BackFoot,Worked,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81216,2,2.67,1.0,1.0,0.0,1.0,4.0,0.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:39:17Z,6,False,1500,Kemar Roach,883,Hashim Amla,729,Quinton de Kock,150,45,Left,Fourth Slip,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81217,3,4.4,7.0,1.0,0.0,7.0,11.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:40:20Z,1,False,1724,Sheldon Cottrell,729,Quinton de Kock,883,Hashim Amla,0,0,Right,-,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81217,3,4.4,7.0,1.0,0.0,7.0,11.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:40:51Z,2,False,1724,Sheldon Cottrell,729,Quinton de Kock,883,Hashim Amla,0,0,Right,-,3,0,3,3,Short,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,3,0,0,0,0,False,False,,,,,
81217,3,4.4,7.0,1.0,0.0,7.0,11.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:41:43Z,3,False,1724,Sheldon Cottrell,883,Hashim Amla,729,Quinton de Kock,180,176,Left,Deep Point,4,0,4,4,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
81217,3,4.4,7.0,1.0,0.0,7.0,11.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:42:23Z,4,False,1724,Sheldon Cottrell,883,Hashim Amla,729,Quinton de Kock,193,72,Left,Cover,0,0,0,0,Yorker,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81217,3,4.4,7.0,1.0,0.0,7.0,11.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:43:01Z,5,True,1724,Sheldon Cottrell,883,Hashim Amla,729,Quinton de Kock,113,51,Left,First Slip,0,0,0,0,BackOfALength,OffStump,Gloved,BackFoot,UpperCut,NoMovement,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,Caught,883.0,Hashim Amla,Caught,
81217,3,4.4,7.0,1.0,0.0,7.0,11.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:45:05Z,6,False,1724,Sheldon Cottrell,668,Aiden Markram,729,Quinton de Kock,358,57,Left,Short Mid Wicket,0,0,0,0,BackOfALength,DownLeg,HitPad,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:45:52Z,1,False,1500,Kemar Roach,729,Quinton de Kock,668,Aiden Markram,90,48,Right,Wicketkeeper,1,1,1,0,LengthBall,DownLeg,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,123,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:46:27Z,1,False,1500,Kemar Roach,729,Quinton de Kock,668,Aiden Markram,310,25,Right,Silly Point,0,0,0,0,HalfVolley,OutsideOff,InsideEdge,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:47:00Z,2,False,1500,Kemar Roach,729,Quinton de Kock,668,Aiden Markram,165,72,Right,Backward Square Leg,1,0,1,1,Short,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:47:49Z,3,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,292,83,Left,Mid On,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:48:23Z,4,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,215,69,Left,Extra Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:48:53Z,5,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,351,50,Left,Short Mid Wicket,0,0,0,0,LengthBall,MiddleStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81218,4,3.71,6.0,0.0,1.0,6.0,17.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:49:23Z,6,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,223,206,Left,Deep Extra Cover,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
81219,5,4.67,8.0,0.0,0.0,8.0,25.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:50:24Z,1,False,1724,Sheldon Cottrell,729,Quinton de Kock,668,Aiden Markram,200,122,Right,Mid Wicket,2,0,2,2,Short,OutsideOff,MisTimed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
81219,5,4.67,8.0,0.0,0.0,8.0,25.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:51:03Z,2,False,1724,Sheldon Cottrell,729,Quinton de Kock,668,Aiden Markram,195,20,Right,Short Leg,0,0,0,0,Short,OffStump,Gloved,BackFoot,Fended,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81219,5,4.67,8.0,0.0,0.0,8.0,25.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:51:42Z,3,False,1724,Sheldon Cottrell,729,Quinton de Kock,668,Aiden Markram,311,76,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81219,5,4.67,8.0,0.0,0.0,8.0,25.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:52:13Z,4,False,1724,Sheldon Cottrell,729,Quinton de Kock,668,Aiden Markram,9,150,Right,Deep Backward Point,2,0,2,2,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
81219,5,4.67,8.0,0.0,0.0,8.0,25.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:52:58Z,5,False,1724,Sheldon Cottrell,729,Quinton de Kock,668,Aiden Markram,191,46,Right,Short Mid Wicket,0,0,0,0,LengthBall,MiddleStump,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81219,5,4.67,8.0,0.0,0.0,8.0,25.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:53:27Z,6,False,1724,Sheldon Cottrell,729,Quinton de Kock,668,Aiden Markram,1,176,Right,Deep Point,4,0,4,4,Short,OutsideOff,Middled,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
81220,6,4.73,3.0,0.0,0.0,3.0,28.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:54:37Z,1,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,170,65,Left,Gully,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81220,6,4.73,3.0,0.0,0.0,3.0,28.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:55:13Z,2,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,298,49,Left,Silly Mid On,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81220,6,4.73,3.0,0.0,0.0,3.0,28.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:55:46Z,3,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,90,48,Left,Wicketkeeper,0,0,0,0,Short,OutsideOff,Left,Ducked,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81220,6,4.73,3.0,0.0,0.0,3.0,28.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:56:25Z,4,False,1500,Kemar Roach,668,Aiden Markram,729,Quinton de Kock,355,101,Left,Square Leg,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
81220,6,4.73,3.0,0.0,0.0,3.0,28.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:57:09Z,5,False,1500,Kemar Roach,729,Quinton de Kock,668,Aiden Markram,300,93,Right,Mid Off,0,0,0,0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81220,6,4.73,3.0,0.0,0.0,3.0,28.0,1.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:57:41Z,6,False,1500,Kemar Roach,729,Quinton de Kock,668,Aiden Markram,272,98,Right,Mid Off,2,0,2,2,LengthBall,MiddleStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
81222,7,4.31,0.0,1.0,0.0,,28.0,2.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T10:58:41Z,1,True,1724,Sheldon Cottrell,668,Aiden Markram,729,Quinton de Kock,80,48,Left,Wicketkeeper,0,0,0,0,Short,DownLeg,Gloved,BackFoot,Glance,NoMovement,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,Caught,668.0,Aiden Markram,Caught,
81222,7,4.31,0.0,1.0,0.0,,28.0,2.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:01:10Z,2,False,1724,Sheldon Cottrell,715,Faf du Plessis,729,Quinton de Kock,90,48,Left,Wicketkeeper,0,0,0,0,Short,DownLeg,Left,Ducked,Leave,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81222,7,4.31,0.0,1.0,0.0,,28.0,2.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:01:42Z,3,False,1724,Sheldon Cottrell,715,Faf du Plessis,729,Quinton de Kock,243,79,Left,Mid Off,0,0,0,0,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81222,7,4.31,0.0,1.0,0.0,,28.0,2.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:02:15Z,4,False,1724,Sheldon Cottrell,715,Faf du Plessis,729,Quinton de Kock,197,60,Left,Point,0,0,0,0,BackOfALength,LegStump,None,BackFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81222,7,4.31,0.0,1.0,0.0,,28.0,2.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:03:12Z,5,False,1724,Sheldon Cottrell,715,Faf du Plessis,729,Quinton de Kock,320,60,Left,Short Mid Wicket,0,0,0,0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81222,7,4.31,0.0,1.0,0.0,,28.0,2.0,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:03:51Z,6,False,1724,Sheldon Cottrell,715,Faf du Plessis,729,Quinton de Kock,230,60,Left,Short Extra Cover,0,0,0,0,BackOfALength,LegStump,None,BackFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81226,8,3.97,1.0,0.0,0.0,1.0,,,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:05:17Z,1,False,1813,Oshane Thomas,729,Quinton de Kock,715,Faf du Plessis,47,135,Right,Third Man,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
81226,8,3.97,1.0,0.0,0.0,1.0,,,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:06:06Z,2,False,1813,Oshane Thomas,715,Faf du Plessis,729,Quinton de Kock,90,48,Left,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,ShouldersArms,BackFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
81226,8,3.97,1.0,0.0,0.0,1.0,,,1806,,153,ICC Men's ODI World Cup 2019,1,21,South Africa Men,24,West Indies Men,2019-06-10T11:08:32Z,3,False,1813,Oshane Thomas,715,Faf du Plessis,729,Quinton de Kock,90,48,Left,Wicketkeeper,0,0,0,0,Short,OutsideOff,ShouldersArms,BackFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,123,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
