over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
66372,1,0.0,0.0,0.0,0.0,0.0,0.0,,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:43:24Z,1,False,,,,166.0,David Willey,253.0,William Porterfield,251.0,Paul Stirling,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,Left,FrontFoot,Leave,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,73.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66372,1,0.0,0.0,0.0,0.0,0.0,0.0,,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:44:09Z,2,False,,,,166.0,David Willey,253.0,William Porterfield,251.0,Paul Stirling,358.0,41.0,Right,Point,0.0,0,0,0.0,,LengthBall,OutsideOff,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Right,NotOut1stUmpire,Null,False,False,False,False,False,True,28.0,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Lbw
66372,1,0.0,0.0,0.0,0.0,0.0,0.0,,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:46:05Z,3,False,,,,166.0,David Willey,253.0,William Porterfield,251.0,Paul Stirling,302.0,87.0,Right,Mid Off,0.0,0,0,0.0,,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66372,1,0.0,0.0,0.0,0.0,0.0,0.0,,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:46:39Z,4,False,,,,166.0,David Willey,253.0,William Porterfield,251.0,Paul Stirling,303.0,52.0,Right,Silly Mid Off,0.0,0,0,0.0,,HalfVolley,OutsideOff,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66372,1,0.0,0.0,0.0,0.0,0.0,0.0,,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:47:13Z,5,False,,,,166.0,David Willey,253.0,William Porterfield,251.0,Paul Stirling,311.0,15.0,Right,Silly Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,HitPad,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66372,1,0.0,0.0,0.0,0.0,0.0,0.0,,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:47:52Z,6,False,,,,166.0,David Willey,253.0,William Porterfield,251.0,Paul Stirling,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,Left,FrontFoot,Leave,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,73.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66373,2,4.0,5.0,0.0,1.0,6.0,0.0,6.0,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:49:19Z,1,False,,,,53.0,Jofra Archer,251.0,Paul Stirling,253.0,William Porterfield,189.0,178.0,Left,Deep Point,4.0,0,4,4.0,,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,36.0,False,True,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
66373,2,4.0,5.0,0.0,1.0,6.0,0.0,6.0,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:49:52Z,2,False,,,,53.0,Jofra Archer,251.0,Paul Stirling,253.0,William Porterfield,260.0,28.0,Left,Silly Mid Off,0.0,0,0,0.0,,BackOfALength,OutsideOff,InsideEdge,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,36.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66373,2,4.0,5.0,0.0,1.0,6.0,0.0,6.0,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:50:24Z,3,False,,,,53.0,Jofra Archer,251.0,Paul Stirling,253.0,William Porterfield,268.0,33.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,36.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
66373,2,4.0,5.0,0.0,1.0,6.0,0.0,6.0,1480,,129,England v Ireland ODI - Men,1,5,Ireland Men,1,England Men,2019-05-03T12:50:52Z,4,False,,,,53.0,Jofra Archer,251.0,Paul Stirling,253.0,William Porterfield,60.0,139.0,Left,Fine Leg,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,36.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
