over_id,over_overNumber,over_totalRuns,over_runsConceded,over_wickets,over_runsExtras,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
40527,2,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:30:32Z,4,False,472.0,,291.0,Alex Carey,220.0,Aaron Finch,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40527,2,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:31:06Z,5,False,472.0,,291.0,Alex Carey,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40527,2,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:31:40Z,6,False,472.0,,291.0,Alex Carey,220.0,Aaron Finch,245.0,82.0,Right,Mid On,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40528,3,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:32:34Z,1,False,213.0,,220.0,Aaron Finch,291.0,Alex Carey,326.0,58.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40528,3,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:33:12Z,2,False,213.0,,220.0,Aaron Finch,291.0,Alex Carey,231.0,91.0,Left,Mid Off,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40528,3,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:33:56Z,3,False,213.0,,291.0,Alex Carey,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,LegStump,NotOut,Missed,FrontFoot,ForwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40528,3,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:34:36Z,4,False,213.0,,291.0,Alex Carey,220.0,Aaron Finch,292.0,50.0,Right,Silly Mid Off,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,None,FrontFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40528,3,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:35:16Z,5,False,213.0,,220.0,Aaron Finch,291.0,Alex Carey,244.0,81.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40528,3,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:35:49Z,6,False,213.0,,220.0,Aaron Finch,291.0,Alex Carey,162.0,81.0,Left,Backward Point,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40529,4,3.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:36:41Z,1,False,472.0,,291.0,Alex Carey,220.0,Aaron Finch,166.0,86.0,Right,Backward Square Leg,1.0,0,1,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40529,4,3.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:37:20Z,2,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40529,4,3.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:37:55Z,3,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,27.0,125.0,Left,Fine Leg,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40529,4,3.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:38:44Z,4,False,472.0,,291.0,Alex Carey,220.0,Aaron Finch,171.0,82.0,Right,Square Leg,1.0,0,1,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40529,4,3.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:39:20Z,5,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40529,4,3.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:39:57Z,6,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,293.0,39.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40530,5,4.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,,1,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
40530,5,4.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:41:28Z,2,False,213.0,,291.0,Alex Carey,220.0,Aaron Finch,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Left,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40530,5,4.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:42:04Z,3,False,213.0,,291.0,Alex Carey,220.0,Aaron Finch,329.0,61.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40530,5,4.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:42:38Z,4,False,213.0,,291.0,Alex Carey,220.0,Aaron Finch,335.0,100.0,Right,Extra Cover,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40530,5,4.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:43:21Z,5,False,213.0,,220.0,Aaron Finch,291.0,Alex Carey,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40530,5,4.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:43:56Z,6,False,213.0,,220.0,Aaron Finch,291.0,Alex Carey,198.0,139.0,Left,Deep Cover,3.0,0,3,3.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,
40531,6,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:45:04Z,1,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,352.0,90.0,Left,Square Leg,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40531,6,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:45:36Z,2,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,219.0,51.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40531,6,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:46:09Z,3,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,349.0,90.0,Left,Square Leg,1.0,0,1,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40531,6,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:46:48Z,4,False,472.0,,291.0,Alex Carey,220.0,Aaron Finch,342.0,44.0,Right,Short Extra Cover,1.0,0,1,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40531,6,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:47:22Z,5,False,472.0,,220.0,Aaron Finch,291.0,Alex Carey,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40531,6,2.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:47:51Z,6,True,472.0,,220.0,Aaron Finch,291.0,Alex Carey,0.0,0.0,Left,,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,SeamIn,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,220.0,Aaron Finch,Bowled
40532,7,6.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:50:05Z,1,False,213.0,,291.0,Alex Carey,287.0,Usman Khawaja,15.0,147.0,Right,Deep Backward Point,2.0,0,2,2.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
40532,7,6.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:50:46Z,2,False,213.0,,291.0,Alex Carey,287.0,Usman Khawaja,225.0,9.0,Right,Short Leg,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,HitPad,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40532,7,6.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:51:24Z,3,False,213.0,,291.0,Alex Carey,287.0,Usman Khawaja,323.0,189.0,Right,Deep Extra Cover,4.0,0,4,4.0,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
40532,7,6.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:52:09Z,4,True,213.0,,291.0,Alex Carey,287.0,Usman Khawaja,221.0,47.0,Right,Short Mid Wicket,0.0,0,0,0.0,Short,LegStump,NotOut,TopEdge,BackFoot,Pull,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,291.0,Alex Carey,Caught
40532,7,6.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:54:32Z,5,False,213.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Short,DownLeg,NotOut,Left,Ducked,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40532,7,6.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:55:06Z,6,False,213.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,1.0,82.0,Right,Point,0.0,0,0,0.0,BackOfALength,OffStump,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40533,8,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:56:07Z,1,False,472.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,350.0,74.0,Right,Cover,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40533,8,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:56:42Z,2,False,472.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,20.0,54.0,Right,Gully,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40533,8,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:57:19Z,3,False,472.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,348.0,67.0,Right,Cover,0.0,0,0,0.0,BackOfALength,LegStump,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40533,8,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:57:48Z,4,False,472.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,229.0,86.0,Right,Mid On,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40533,8,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:58:30Z,5,False,472.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40533,8,1.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T03:59:01Z,6,False,472.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,78.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T04:00:23Z,1,False,282.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,109.0,139.0,Right,Fine Leg,0.0,2,2,0.0,BackOfALength,DownLeg,NotOut,HitPad,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,2.0,0.0,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,,2,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T04:00:59Z,2,False,282.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T04:02:10Z,3,False,282.0,,287.0,Usman Khawaja,721.0,Shaun Marsh,141.0,123.0,Right,Fine Leg,1.0,0,1,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T04:02:52Z,4,False,282.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,211.0,52.0,Right,Short Mid Wicket,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T04:03:23Z,5,False,282.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,330.0,75.0,Right,Extra Cover,0.0,0,0,0.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
40534,9,11.0,,,,835,,89,Australia v India ODIs - Men,1,23,Australia Men,3,India Men,2019-01-15T04:03:56Z,6,False,282.0,,721.0,Shaun Marsh,287.0,Usman Khawaja,219.0,148.0,Right,Deep Mid Wicket,3.0,0,3,3.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Flick,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,98.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,
