over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
42505,1,1.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:05:21Z,1,False,676.0,Imran Tahir,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,ForwardDefensive,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42505,1,1.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:05:41Z,2,False,676.0,Imran Tahir,567.0,Imam Ul Haq,566.0,Fakhar Zaman,256.0,143.0,Right,Long On,1.0,0,1,1.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42505,1,1.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:06:11Z,3,False,676.0,Imran Tahir,566.0,Fakhar Zaman,567.0,Imam Ul Haq,271.0,25.0,Right,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42505,1,1.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:06:26Z,4,False,676.0,Imran Tahir,566.0,Fakhar Zaman,567.0,Imam Ul Haq,359.0,64.0,Right,Point,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,BackFoot,BackwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42505,1,1.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:06:50Z,5,False,676.0,Imran Tahir,566.0,Fakhar Zaman,567.0,Imam Ul Haq,217.0,70.0,Right,Mid Wicket,0.0,0,0,0.0,FullToss,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42505,1,1.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:07:15Z,6,False,676.0,Imran Tahir,566.0,Fakhar Zaman,567.0,Imam Ul Haq,296.0,80.0,Right,Mid Off,0.0,0,0,0.0,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42507,2,3.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:07:52Z,1,False,143.0,Dale Steyn,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,ShouldersArms,BackFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42507,2,3.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:08:24Z,2,False,143.0,Dale Steyn,567.0,Imam Ul Haq,566.0,Fakhar Zaman,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,ShouldersArms,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42507,2,3.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:08:57Z,3,True,143.0,Dale Steyn,567.0,Imam Ul Haq,566.0,Fakhar Zaman,57.0,126.0,Right,Third Man,0.0,0,0,0.0,Short,MiddleStump,NotOut,TopEdge,BackFoot,Pull,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,567.0,Imam Ul Haq,Caught
42507,2,3.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:11:02Z,4,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,265.0,17.0,Right,Short Leg,0.0,0,0,0.0,Short,LegStump,NotOut,HitHelmet,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42507,2,3.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:11:45Z,5,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,357.0,147.0,Right,Deep Point,3.0,0,3,3.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,
42507,2,3.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:12:52Z,6,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,Missed,BackFoot,Pushed,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42508,3,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:13:35Z,1,False,676.0,Imran Tahir,566.0,Fakhar Zaman,568.0,Babar Azam,264.0,155.0,Right,Long On,1.0,0,1,1.0,FullToss,OffStump,NotOut,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42508,3,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:14:11Z,2,False,676.0,Imran Tahir,568.0,Babar Azam,566.0,Fakhar Zaman,211.0,202.0,Left,Deep Extra Cover,4.0,0,4,4.0,FullToss,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
42508,3,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:14:40Z,3,False,676.0,Imran Tahir,568.0,Babar Azam,566.0,Fakhar Zaman,291.0,84.0,Left,Mid On,1.0,0,1,1.0,HalfVolley,DownLeg,NotOut,LeadingEdge,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42508,3,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:15:04Z,4,False,676.0,Imran Tahir,566.0,Fakhar Zaman,568.0,Babar Azam,294.0,74.0,Right,Mid Off,0.0,0,0,0.0,HalfVolley,OffStump,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42508,3,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:15:19Z,5,False,676.0,Imran Tahir,566.0,Fakhar Zaman,568.0,Babar Azam,358.0,78.0,Right,Point,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42508,3,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:15:41Z,6,False,676.0,Imran Tahir,566.0,Fakhar Zaman,568.0,Babar Azam,197.0,124.0,Right,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42511,4,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:16:27Z,1,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,315.0,90.0,Right,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42511,4,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:17:23Z,2,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,341.0,180.0,Left,Deep Mid Wicket,4.0,0,4,4.0,LengthBall,LegStump,NotOut,WellTimed,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
42511,4,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:17:59Z,3,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,164.0,124.0,Left,Deep Backward Point,1.0,0,1,1.0,LengthBall,OffStump,NotOut,ThickEdge,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42511,4,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:18:34Z,4,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,136.0,125.0,Right,Fine Leg,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,None,NoMovement,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42511,4,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:19:10Z,5,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,178.0,73.0,Left,Point,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42511,4,7.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:19:46Z,6,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,177.0,64.0,Left,Gully,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42512,5,4.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:20:51Z,1,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,269.0,32.0,Right,Silly Mid On,0.0,0,0,0.0,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42512,5,4.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:21:24Z,2,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,341.0,80.0,Right,Cover,0.0,0,0,0.0,BackOfALength,DownLeg,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42512,5,4.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:21:55Z,3,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,258.0,32.0,Right,Silly Mid On,0.0,0,0,0.0,BackOfALength,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42512,5,4.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:22:29Z,4,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,267.0,32.0,Right,Silly Mid On,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42512,5,4.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:23:13Z,5,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,110.0,177.0,Right,Fine Leg,4.0,0,4,4.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
42512,5,4.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:23:48Z,6,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,235.0,94.0,Right,Mid On,0.0,0,0,0.0,BackOfALength,DownLeg,NotOut,None,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42514,6,14.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:24:48Z,1,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,136.0,133.0,Left,Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42514,6,14.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:25:33Z,2,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,7.0,170.0,Right,Deep Backward Point,4.0,0,4,4.0,LengthBall,OutsideOff,NotOut,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
42514,6,14.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:26:14Z,3,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,5.0,176.0,Right,Deep Point,4.0,0,4,4.0,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
42514,6,14.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:26:56Z,4,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,177.0,93.0,Right,Square Leg,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42514,6,14.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:27:34Z,5,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,265.0,34.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42514,6,14.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:28:08Z,6,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,275.0,193.0,Left,Long On,4.0,0,4,4.0,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
42516,7,,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:29:05Z,1,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,237.0,91.0,Right,Mid On,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42516,7,,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:29:33Z,2,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,357.0,93.0,Right,Point,0.0,0,0,0.0,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42516,7,,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:30:02Z,3,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,75.0,50.0,Right,First Slip,0.0,0,0,0.0,LengthBall,OffStump,NotOut,OutsideEdge,FrontFoot,Drive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42516,7,,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:30:48Z,4,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Short,DownLeg,NotOut,None,SwayedAway,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42516,7,,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:31:17Z,5,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,334.0,49.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42516,7,,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:31:49Z,6,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,18.0,76.0,Right,Backward Point,0.0,0,0,0.0,BackOfALength,DownLeg,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:32:53Z,1,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,208.0,85.0,Left,Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,Middled,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:33:26Z,2,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,NotOut,Missed,FrontFoot,Steer,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:34:36Z,4,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,Short,OutsideOff,NotOut,Left,Ducked,NoShot,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,True,84.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:35:09Z,4,False,143.0,Dale Steyn,568.0,Babar Azam,566.0,Fakhar Zaman,320.0,93.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:35:59Z,5,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,199.0,136.0,Right,Deep Mid Wicket,2.0,0,2,2.0,Short,MiddleStump,NotOut,MisTimed,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
42518,8,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:36:37Z,6,False,143.0,Dale Steyn,566.0,Fakhar Zaman,568.0,Babar Azam,7.0,85.0,Right,Point,1.0,0,1,1.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,84.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
42519,9,5.0,904,,99,South Africa v Pakistan ODI - Men's,1,0,,0,,2019-01-30T11:37:27Z,1,False,675.0,Kagiso Rabada,566.0,Fakhar Zaman,568.0,Babar Azam,269.0,195.0,Right,Long On,4.0,0,4,4.0,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,103.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
