over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:45:13Z,1,False,1005,Lauren Cheatle,410,Elyse Villani,657,Meg Lanning,242,27,Left,Silly Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:45:42Z,2,False,1005,Lauren Cheatle,410,Elyse Villani,657,Meg Lanning,90,48,Left,Wicketkeeper,1,1,1,0,BackOfALength,Null,NotOut,MissedLegSide,0,Glance,Null,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,227,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:46:11Z,2,False,1005,Lauren Cheatle,410,Elyse Villani,657,Meg Lanning,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:46:42Z,3,False,1005,Lauren Cheatle,410,Elyse Villani,657,Meg Lanning,316,58,Left,Short Mid Wicket,1,0,1,1,Yorker,Null,NotOut,Played,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:47:28Z,4,False,1005,Lauren Cheatle,657,Meg Lanning,410,Elyse Villani,219,70,Left,Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:47:57Z,5,False,1005,Lauren Cheatle,657,Meg Lanning,410,Elyse Villani,144,36,Left,Third Slip,0,0,0,0,LengthBall,Null,NotOut,Edged,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
332308,1,2.0,2.0,0.0,1.0,2.0,0.0,2.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:48:29Z,6,False,1005,Lauren Cheatle,657,Meg Lanning,410,Elyse Villani,173,23,Left,Silly Point,0,0,0,0,BackOfALength,Null,NotOut,Edged,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
332311,2,7.5,13.0,0.0,1.0,15.0,0.0,13.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:49:52Z,1,False,391,Marizanne Kapp,410,Elyse Villani,657,Meg Lanning,185,67,Left,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,225,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
332311,2,7.5,13.0,0.0,1.0,15.0,0.0,13.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:50:16Z,2,False,391,Marizanne Kapp,410,Elyse Villani,657,Meg Lanning,90,48,Left,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,225,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,
332311,2,7.5,13.0,0.0,1.0,15.0,0.0,13.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:50:41Z,2,False,391,Marizanne Kapp,410,Elyse Villani,657,Meg Lanning,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,225,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
332311,2,7.5,13.0,0.0,1.0,15.0,0.0,13.0,10776,1st T20I,9657,WBBL|06,1,97,Melbourne Stars Women,98,Sydney Sixers Women,2020-11-22T13:51:07Z,3,False,391,Marizanne Kapp,410,Elyse Villani,657,Meg Lanning,169,185,Left,Deep Backward Point,4,0,4,4,LengthBall,Null,NotOut,MisTimed,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,225,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,
