over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
850055,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:04:26Z,1,False,,,,1146,Hayley Matthews,1101,Grace Harris,1090,Georgia Redmayne,182,133,Deep Point,2,0,2,2,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,885,False,True,True,False,False,False,2,0,0,0,0,False,False
850055,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:04:38Z,2,False,,,,1146,Hayley Matthews,1101,Grace Harris,1090,Georgia Redmayne,113,170,Third Man,4,0,4,4,,BackOfALength,Null,NotOut,Edged,0,Cut,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,885,False,False,True,False,False,False,4,0,0,0,0,False,True
850055,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:04:47Z,3,False,,,,1146,Hayley Matthews,1101,Grace Harris,1090,Georgia Redmayne,221,67,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,885,False,False,True,False,False,False,0,0,0,0,0,False,False
850055,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:04:55Z,4,False,,,,1146,Hayley Matthews,1101,Grace Harris,1090,Georgia Redmayne,330,118,Mid Wicket,1,0,1,1,,HalfVolley,Null,NotOut,Played,0,Flick,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,885,False,False,True,False,False,False,1,0,0,0,0,False,False
850055,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:05:04Z,5,False,,,,1146,Hayley Matthews,1090,Georgia Redmayne,1101,Grace Harris,213,106,Mid Wicket,1,0,1,1,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,885,False,False,True,False,False,False,1,0,0,0,0,False,False
850055,1,8.0,8.0,0.0,0.0,8.0,0.0,8.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:05:15Z,6,False,,,,1146,Hayley Matthews,1101,Grace Harris,1090,Georgia Redmayne,220,48,Short Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,885,False,False,True,False,False,False,0,0,0,0,0,False,False
850056,2,12.5,17.0,0.0,0.0,25.0,0.0,17.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:05:44Z,1,False,,,,3808,Ella Hayward,1090,Georgia Redmayne,1101,Grace Harris,352,140,Deep Point,1,0,1,1,,BackOfALength,Null,NotOut,Played,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,1,0,0,0,0,False,False
850056,2,12.5,17.0,0.0,0.0,25.0,0.0,17.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:05:54Z,2,False,,,,3808,Ella Hayward,1101,Grace Harris,1090,Georgia Redmayne,330,27,Short Leg,0,0,0,0,,BackOfALength,Null,NotOut,HitPad,0,Pull,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,0,0,0,0,0,False,False
850056,2,12.5,17.0,0.0,0.0,25.0,0.0,17.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:06:04Z,3,False,,,,3808,Ella Hayward,1101,Grace Harris,1090,Georgia Redmayne,21,175,Deep Backward Square Leg,4,0,4,4,,BackOfALength,Null,NotOut,HitHard,0,Pull,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,4,0,0,0,0,False,True
850056,2,12.5,17.0,0.0,0.0,25.0,0.0,17.0,31693,,17742,Weber WBBL|09,1,100,Brisbane Heat Women,101,Melbourne Renegades Women,2023-10-20T12:06:14Z,4,False,,,,3808,Ella Hayward,1101,Grace Harris,1090,Georgia Redmayne,214,69,Extra Cover,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,0,0,0,0,0,False,False
