over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
697735,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:15:22Z,1,False,,,,3808,Ella Hayward,420,Beth Mooney,815,Chloe Piparo,270,40,Bowler,0,0,0,0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,242,False,True,True,False,False,False,0,0,0,0,0,False,False
697735,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:15:40Z,2,False,,,,3808,Ella Hayward,420,Beth Mooney,815,Chloe Piparo,270,40,Bowler,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,0,0,0,0,0,False,False
697735,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:15:53Z,3,False,,,,3808,Ella Hayward,420,Beth Mooney,815,Chloe Piparo,123,35,Leg Slip,0,0,0,0,,LengthBall,Null,NotOut,Edged,0,Glance,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,0,0,0,0,0,False,False
697735,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:16:14Z,4,False,,,,3808,Ella Hayward,420,Beth Mooney,815,Chloe Piparo,291,141,Long Off,1,0,1,1,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,1,0,0,0,0,False,False
697735,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:16:57Z,5,False,,,,3808,Ella Hayward,815,Chloe Piparo,420,Beth Mooney,335,23,Short Leg,0,0,0,0,,LengthBall,Null,NotOut,Played,0,Dropped,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,0,0,0,0,0,False,False
697735,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:17:14Z,6,False,,,,3808,Ella Hayward,815,Chloe Piparo,420,Beth Mooney,244,87,Mid Off,0,0,0,0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,242,False,False,True,False,False,False,0,0,0,0,0,False,False
697736,2,5.0,9.0,0.0,1.0,10.0,0.0,9.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:18:49Z,1,False,,,,760,Shabnim Ismail,420,Beth Mooney,815,Chloe Piparo,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Null,NotOut,Missed,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
697736,2,5.0,9.0,0.0,1.0,10.0,0.0,9.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:19:21Z,2,False,,,,760,Shabnim Ismail,420,Beth Mooney,815,Chloe Piparo,308,186,Deep Extra Cover,4,0,4,4,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,245,False,False,True,False,False,False,4,0,0,0,0,False,True
697736,2,5.0,9.0,0.0,1.0,10.0,0.0,9.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:19:55Z,3,False,,,,760,Shabnim Ismail,420,Beth Mooney,815,Chloe Piparo,325,49,Short Extra Cover,0,0,0,0,,Yorker,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
697736,2,5.0,9.0,0.0,1.0,10.0,0.0,9.0,28032,,14187,Weber WBBL|08,1,95,Perth Scorchers Women,101,Melbourne Renegades Women,2022-11-12T10:20:28Z,4,False,,,,760,Shabnim Ismail,420,Beth Mooney,815,Chloe Piparo,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,Null,NotOut,Missed,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,245,False,False,True,False,False,False,0,0,0,0,0,False,False
