over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
1075604,1,4.0,4.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,1,False,,0,0,False,False
1075604,1,4.0,4.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,2,False,,0,0,False,False
1075604,1,4.0,4.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,3,False,,0,0,False,False
1075604,1,4.0,4.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,4,False,,0,0,False,False
1075604,1,4.0,4.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,5,False,,0,0,False,False
1075604,1,4.0,4.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,6,False,,0,0,False,False
1075606,2,6.5,13.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,1,False,,0,0,False,False
1075606,2,6.5,13.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,2,False,,0,0,False,False
1075606,2,6.5,13.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,3,False,,0,0,False,False
1075606,2,6.5,13.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,4,False,,0,0,False,False
1075606,2,6.5,13.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,5,False,,0,0,False,False
1075606,2,6.5,13.0,1.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,6,False,,0,0,False,False
1075608,3,6.33,19.0,2.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,1,False,,0,0,False,False
1075608,3,6.33,19.0,2.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,2,False,,0,0,False,False
1075608,3,6.33,19.0,2.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,3,False,,0,0,False,False
1075608,3,6.33,19.0,2.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,4,False,,0,0,False,False
1075608,3,6.33,19.0,2.0,39071,,22266,T20 Blast 2025 – Women,1,1376,Durham Women,1373,Warwickshire Women,5,False,,0,0,False,False
