over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:10:01Z,1,False,,,,417.0,Linsey Smith,385.0,Lizelle Lee,386.0,Bryony Smith,228.0,98.0,Mid Off,1.0,0,1,1.0,,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,243.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:10:30Z,2,False,,,,417.0,Linsey Smith,386.0,Bryony Smith,385.0,Lizelle Lee,225.0,184.0,Deep Extra Cover,4.0,0,4,4.0,,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,243.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:11:02Z,3,False,,,,417.0,Linsey Smith,386.0,Bryony Smith,385.0,Lizelle Lee,339.0,31.0,Short Leg,0.0,0,0,0.0,,LengthBall,Null,NotOut,Edged,0,BackwardDefensive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,243.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:11:19Z,4,False,,,,417.0,Linsey Smith,386.0,Bryony Smith,385.0,Lizelle Lee,270.0,40.0,Bowler,0.0,0,0,0.0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,243.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:11:34Z,5,False,,,,417.0,Linsey Smith,386.0,Bryony Smith,385.0,Lizelle Lee,244.0,88.0,Mid Off,0.0,0,0,0.0,,HalfVolley,Null,NotOut,MisTimed,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,243.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:11:50Z,6,False,,,,417.0,Linsey Smith,386.0,Bryony Smith,385.0,Lizelle Lee,90.0,48.0,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Round,Orthodox,Left,Null,NotReferred,Null,True,False,False,False,False,False,243.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False
856719,1,6.0,6.0,0.0,1.0,6.0,0.0,6.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:12:07Z,6,False,,,,417.0,Linsey Smith,386.0,Bryony Smith,385.0,Lizelle Lee,310.0,93.0,Mid On,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,243.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
856720,2,7.5,5.0,0.0,0.0,15.0,0.0,5.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,,1,False,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
856720,2,7.5,5.0,0.0,0.0,15.0,0.0,5.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:13:53Z,2,False,,,,1005.0,Lauren Cheatle,385.0,Lizelle Lee,386.0,Bryony Smith,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,,HalfVolley,Null,NotOut,Missed,0,Drive,Null,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,254.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
856720,2,7.5,5.0,0.0,0.0,15.0,0.0,5.0,31910,,17775,Weber WBBL|09,1,96,Hobart Hurricanes Women,98,Sydney Sixers Women,2023-11-13T18:14:36Z,3,False,,,,1005.0,Lauren Cheatle,385.0,Lizelle Lee,386.0,Bryony Smith,164.0,170.0,Deep Backward Point,4.0,0,4,4.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,254.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
