over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,catchDifficulty
1264567,1,3.0,2.0,0.0,0.0,3.0,0.0,2.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:30:54Z,1,False,14621,Mason Clarke,15435,Ben Dawkins,15504,Joe Moores,161,111,Backward Point,1,0,1,1,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,True,True,False,False,False,1,0,0,0,0,False,False,,,,,
1264567,1,3.0,2.0,0.0,0.0,3.0,0.0,2.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:31:33Z,2,False,14621,Mason Clarke,15504,Joe Moores,15435,Ben Dawkins,16,53,Gully,0,0,0,0,LengthBall,Null,NotOut,HitPad,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264567,1,3.0,2.0,0.0,0.0,3.0,0.0,2.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:32:05Z,3,False,14621,Mason Clarke,15504,Joe Moores,15435,Ben Dawkins,36,116,Third Man,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Cut,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1264567,1,3.0,2.0,0.0,0.0,3.0,0.0,2.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:32:38Z,4,False,14621,Mason Clarke,15435,Ben Dawkins,15504,Joe Moores,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264567,1,3.0,2.0,0.0,0.0,3.0,0.0,2.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:33:11Z,5,False,14621,Mason Clarke,15435,Ben Dawkins,15504,Joe Moores,240,74,Mid Off,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264567,1,3.0,2.0,0.0,0.0,3.0,0.0,2.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:33:45Z,6,False,14621,Mason Clarke,15435,Ben Dawkins,15504,Joe Moores,270,40,Bowler,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:34:51Z,1,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,NoShot,0,Leave,Null,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,281,False,True,True,False,False,False,1,0,1,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:35:23Z,1,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,314,119,Mid Off,2,0,2,2,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,281,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:35:55Z,2,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,354,91,Point,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,281,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:36:28Z,3,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,334,69,Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,281,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:36:59Z,4,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,305,91,Mid Off,0,0,0,0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,281,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:37:28Z,5,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,356,88,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,281,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264571,2,2.5,3.0,0.0,1.0,5.0,0.0,3.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:37:59Z,6,False,21090,Hunter Shore,15504,Joe Moores,15435,Ben Dawkins,326,53,Short Extra Cover,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,281,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264574,3,3.0,4.0,0.0,1.0,9.0,0.0,4.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:38:46Z,1,False,14621,Mason Clarke,15435,Ben Dawkins,15504,Joe Moores,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1264574,3,3.0,4.0,0.0,1.0,9.0,0.0,4.0,73378,,38950,ICC U19 Men's World Cup 2026,1,228,England U19 Men,232,New Zealand U19 Men,2026-01-30T09:39:19Z,2,False,14621,Mason Clarke,15435,Ben Dawkins,15504,Joe Moores,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,264,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
