over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
46624,0,,,,0.0,0.0,,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,,1,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
46624,0,,,,0.0,0.0,,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,,2,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
46624,0,,,,0.0,0.0,,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
46624,0,,,,0.0,0.0,,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
46624,0,,,,0.0,0.0,,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,,5,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
46624,0,,,,0.0,0.0,,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,,6,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
46628,1,6.0,0.0,0.0,0.0,0.0,6.0,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,2019-03-03T10:53:28Z,1,False,658.0,Ellyse Perry,408.0,Sophie Devine,431.0,Suzie Bates,188.0,80.0,Left,Point,0.0,0,0,0.0,BackOfALength,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46628,1,6.0,0.0,0.0,0.0,0.0,6.0,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,2019-03-03T10:54:00Z,2,False,658.0,Ellyse Perry,408.0,Sophie Devine,431.0,Suzie Bates,170.0,74.0,Left,Backward Point,0.0,0,0,0.0,BackOfALength,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46628,1,6.0,0.0,0.0,0.0,0.0,6.0,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,2019-03-03T10:54:30Z,3,False,658.0,Ellyse Perry,408.0,Sophie Devine,431.0,Suzie Bates,178.0,73.0,Left,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
46628,1,6.0,0.0,0.0,0.0,0.0,6.0,1029,,372,Australia v New Zealand - Women,1,62,New Zealand Women,68,Australia Women,2019-03-03T10:55:03Z,4,False,658.0,Ellyse Perry,408.0,Sophie Devine,431.0,Suzie Bates,125.0,134.0,Left,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
