over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
128170,1,2.0,5.0,0.0,0.0,5.0,0.0,5.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:14:22Z,1,False,1178.0,Udeshika Prabodani,407.0,Rachael Haynes,655.0,Alyssa Healy,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,Leave,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,99.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
128170,1,2.0,5.0,0.0,0.0,5.0,0.0,5.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:14:51Z,2,False,1178.0,Udeshika Prabodani,407.0,Rachael Haynes,655.0,Alyssa Healy,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
128170,1,2.0,5.0,0.0,0.0,5.0,0.0,5.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:15:18Z,3,False,1178.0,Udeshika Prabodani,407.0,Rachael Haynes,655.0,Alyssa Healy,242.0,91.0,Right,Mid On,0.0,0,0,0.0,HalfVolley,Null,Played,0,Drive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
128170,1,2.0,5.0,0.0,0.0,5.0,0.0,5.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:15:45Z,4,False,1178.0,Udeshika Prabodani,407.0,Rachael Haynes,655.0,Alyssa Healy,295.0,90.0,Right,Mid Off,0.0,0,0,0.0,HalfVolley,Null,Played,0,Drive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
128170,1,2.0,5.0,0.0,0.0,5.0,0.0,5.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:16:13Z,5,False,1178.0,Udeshika Prabodani,407.0,Rachael Haynes,655.0,Alyssa Healy,168.0,85.0,Right,Backward Square Leg,1.0,0,1,1.0,HalfVolley,Null,MisTimed,0,Drive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
128170,1,2.0,5.0,0.0,0.0,5.0,0.0,5.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:17:09Z,6,False,1178.0,Udeshika Prabodani,655.0,Alyssa Healy,407.0,Rachael Haynes,217.0,195.0,Left,Deep Extra Cover,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Drive,Null,Over,Medium,Right,Null,Null,False,False,False,False,False,False,99.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
128172,2,6.0,4.0,0.0,0.0,9.0,0.0,4.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:18:47Z,1,False,2469.0,Achini Kulasuriya,407.0,Rachael Haynes,655.0,Alyssa Healy,213.0,52.0,Right,Short Mid Wicket,0.0,0,0,0.0,BackOfALength,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,97.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
128172,2,6.0,4.0,0.0,0.0,9.0,0.0,4.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:19:13Z,2,False,2469.0,Achini Kulasuriya,407.0,Rachael Haynes,655.0,Alyssa Healy,13.0,129.0,Right,Deep Backward Point,1.0,0,1,1.0,BackOfALength,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,97.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
128172,2,6.0,4.0,0.0,0.0,9.0,0.0,4.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,2019-10-05T10:20:07Z,3,False,2469.0,Achini Kulasuriya,655.0,Alyssa Healy,407.0,Rachael Haynes,27.0,145.0,Left,Fine Leg,2.0,0,2,2.0,BackOfALength,Null,Played,0,Glance,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,97.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
128172,2,6.0,4.0,0.0,0.0,9.0,0.0,4.0,3266,,5445,Australia v Sri Lanka ODIs - Women,1,68,Australia Women,77,Sri Lanka Women,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
