over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
92406,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T13:59:07Z,1,False,,,,661.0,Megan Schutt,409.0,Amy Jones,433.0,Tammy Beaumont,222.0,34.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,10.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92406,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T13:59:29Z,2,False,,,,661.0,Megan Schutt,409.0,Amy Jones,433.0,Tammy Beaumont,201.0,67.0,Left,Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,10.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92406,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:00:02Z,3,False,,,,661.0,Megan Schutt,409.0,Amy Jones,433.0,Tammy Beaumont,290.0,67.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,10.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92406,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:00:28Z,4,False,,,,661.0,Megan Schutt,409.0,Amy Jones,433.0,Tammy Beaumont,219.0,84.0,Left,Extra Cover,0.0,0,0,0.0,,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,10.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92406,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:00:52Z,5,False,,,,661.0,Megan Schutt,409.0,Amy Jones,433.0,Tammy Beaumont,332.0,55.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,10.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92406,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:01:19Z,6,False,,,,661.0,Megan Schutt,409.0,Amy Jones,433.0,Tammy Beaumont,42.0,118.0,Left,Fine Leg,1.0,0,1,1.0,,LengthBall,Null,Edged,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,10.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
92410,2,4.0,5.0,1.0,0.0,5.0,6.0,1.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:02:15Z,1,False,,,,658.0,Ellyse Perry,409.0,Amy Jones,433.0,Tammy Beaumont,55.0,167.0,Left,Fine Leg,4.0,0,4,4.0,,LengthBall,Null,Played,0,Glance,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,24.0,False,True,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
92410,2,4.0,5.0,1.0,0.0,5.0,6.0,1.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:02:58Z,2,False,,,,658.0,Ellyse Perry,409.0,Amy Jones,433.0,Tammy Beaumont,258.0,33.0,Left,Silly Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92410,2,4.0,5.0,1.0,0.0,5.0,6.0,1.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:03:25Z,3,False,,,,658.0,Ellyse Perry,409.0,Amy Jones,433.0,Tammy Beaumont,326.0,47.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92410,2,4.0,5.0,1.0,0.0,5.0,6.0,1.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:03:57Z,4,True,Caught,409.0,Amy Jones,658.0,Ellyse Perry,409.0,Amy Jones,433.0,Tammy Beaumont,330.0,58.0,Left,Short Mid Wicket,0.0,0,0,0.0,Caught,LengthBall,Null,MisTimed,0,Pushed,Null,Over,Medium,Left,Out1stUmpire,Null,False,False,False,False,False,False,10.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
92410,2,4.0,5.0,1.0,0.0,5.0,6.0,1.0,2016,,4315,Women's Ashes ODIs,1,71,England Women,68,Australia Women,2019-07-04T14:06:14Z,5,False,,,,658.0,Ellyse Perry,376.0,Heather Knight,433.0,Tammy Beaumont,49.0,122.0,Left,Fine Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Glance,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,24.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
