over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
175673,2,3.33,2.0,0.0,0.0,5.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:53:30Z,3,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,287.0,94.0,Left,Mid On,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175673,2,3.33,2.0,0.0,0.0,5.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:53:55Z,4,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,184.0,78.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175673,2,3.33,2.0,0.0,0.0,5.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:54:26Z,5,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,23.0,138.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175673,2,3.33,2.0,0.0,0.0,5.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:55:10Z,6,False,,,,3882.0,Manali Dakshini,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,355.0,81.0,Right,Point,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175674,3,3.2,2.0,0.0,0.0,8.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:56:11Z,1,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,320.0,47.0,Right,Short Extra Cover,0.0,0,0,0.0,,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175674,3,3.2,2.0,0.0,0.0,8.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:56:41Z,2,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,299.0,96.0,Right,Mid Off,1.0,0,1,1.0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175674,3,3.2,2.0,0.0,0.0,8.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:57:30Z,3,False,,,,1759.0,Mansi Joshi,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,48.0,84.0,Left,Short Fine Leg,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175674,3,3.2,2.0,0.0,0.0,8.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:58:12Z,4,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,327.0,50.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175674,3,3.2,2.0,0.0,0.0,8.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:58:44Z,5,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,46.0,54.0,Right,Third Slip,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175674,3,3.2,2.0,0.0,0.0,8.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T13:59:19Z,6,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,Missed,0,LateCut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175675,4,4.86,6.0,0.0,0.0,17.0,0.0,6.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:00:13Z,1,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,100.0,167.0,Left,Third Man,4.0,0,4,4.0,,LengthBall,Null,NotOut,Edged,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
175675,4,4.86,6.0,0.0,0.0,17.0,0.0,6.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:01:03Z,2,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,192.0,54.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175675,4,4.86,6.0,0.0,0.0,17.0,0.0,6.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:01:30Z,3,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,185.0,74.0,Left,Point,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175675,4,4.86,6.0,0.0,0.0,17.0,0.0,6.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,,4,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
175675,4,4.86,6.0,0.0,0.0,17.0,0.0,6.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:02:35Z,5,False,,,,3882.0,Manali Dakshini,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,337.0,71.0,Right,Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175675,4,4.86,6.0,0.0,0.0,17.0,0.0,6.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:03:10Z,6,False,,,,3882.0,Manali Dakshini,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,332.0,93.0,Right,Extra Cover,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175677,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:04:13Z,1,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,287.0,61.0,Right,Silly Mid Off,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175677,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:04:44Z,2,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,26.0,97.0,Right,Backward Point,2.0,0,2,2.0,,LengthBall,Null,NotOut,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
175677,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:05:24Z,3,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,345.0,61.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175677,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:05:56Z,4,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,348.0,63.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175677,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:06:33Z,5,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,353.0,67.0,Right,Point,0.0,0,0,0.0,,HalfVolley,Null,NotOut,MisTimed,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175677,5,4.44,2.0,0.0,0.0,20.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:07:10Z,6,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,352.0,42.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175679,6,4.0,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:08:08Z,1,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,185.0,74.0,Left,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175679,6,4.0,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:08:35Z,2,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,296.0,92.0,Left,Mid On,0.0,0,0,0.0,,HalfVolley,Null,NotOut,Played,0,Flick,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175679,6,4.0,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:09:01Z,3,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,105.0,120.0,Left,Third Man,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175679,6,4.0,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:09:40Z,4,False,,,,3882.0,Manali Dakshini,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,35.0,128.0,Right,Third Man,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,LateCut,Null,Round,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
175679,6,4.0,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:10:09Z,5,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,213.0,70.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175679,6,4.0,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:10:37Z,6,False,,,,3882.0,Manali Dakshini,1028.0,Tahlia McGrath,1090.0,Georgia Redmayne,14.0,17.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,Null,NotOut,MisTimed,0,Worked,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,203.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175681,7,3.38,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:11:38Z,1,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,356.0,76.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175681,7,3.38,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:12:13Z,2,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,2.0,79.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,MisTimed,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175681,7,3.38,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:12:49Z,3,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,Null,NotOut,MisTimed,0,Flick,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175681,7,3.38,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:13:29Z,4,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,359.0,86.0,Right,Point,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
175681,7,3.38,2.0,0.0,0.0,22.0,0.0,2.0,3875,,5610,Australia A v India A ODI - Women's,2,708,Australia A Women,650,India A Women,2019-12-12T14:14:10Z,5,False,,,,1759.0,Mansi Joshi,1090.0,Georgia Redmayne,1028.0,Tahlia McGrath,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,Missed,0,Pull,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,100.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
