over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
87990,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:28:37Z,1,False,,,,384.0,Freya Davies,655.0,Alyssa Healy,443.0,Nicole Bolton,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,238.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87990,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:29:10Z,2,False,,,,384.0,Freya Davies,655.0,Alyssa Healy,443.0,Nicole Bolton,277.0,102.0,Left,Mid On,1.0,0,1,1.0,,FullToss,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,238.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
87990,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:30:04Z,3,False,,,,384.0,Freya Davies,443.0,Nicole Bolton,655.0,Alyssa Healy,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,238.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87990,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:30:37Z,4,False,,,,384.0,Freya Davies,443.0,Nicole Bolton,655.0,Alyssa Healy,225.0,14.0,Right,Short Leg,0.0,0,0,0.0,,Yorker,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,238.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87990,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:31:11Z,5,False,,,,384.0,Freya Davies,443.0,Nicole Bolton,655.0,Alyssa Healy,337.0,47.0,Right,Short Extra Cover,0.0,0,0,0.0,,HalfVolley,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,238.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87990,1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:31:48Z,6,False,,,,384.0,Freya Davies,443.0,Nicole Bolton,655.0,Alyssa Healy,337.0,34.0,Right,Silly Point,0.0,0,0,0.0,,LengthBall,Null,Edged,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,238.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87991,2,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:33:10Z,1,False,,,,2887.0,Lauren Bell,655.0,Alyssa Healy,443.0,Nicole Bolton,228.0,32.0,Left,Silly Point,0.0,0,0,0.0,,LengthBall,Null,Edged,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,56.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87991,2,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:33:44Z,2,False,,,,2887.0,Lauren Bell,655.0,Alyssa Healy,443.0,Nicole Bolton,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,Null,MissedLegSide,0,Glance,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,56.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
87991,2,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:34:14Z,2,False,,,,2887.0,Lauren Bell,655.0,Alyssa Healy,443.0,Nicole Bolton,203.0,77.0,Left,Cover,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Cut,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,56.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
87991,2,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1956,,5702,Women's Ashes Tour Match,1,68,Australia Women,161,England Women's Academy,2019-06-28T10:34:41Z,3,False,,,,2887.0,Lauren Bell,655.0,Alyssa Healy,443.0,Nicole Bolton,5.0,91.0,Left,Square Leg,0.0,0,0,0.0,,HalfVolley,Null,Played,0,Flick,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,56.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
